TF	Gene	Variance_Explained	Rank	Count	Sign
Batf	Klf7	0.8992365044582279	286664.3	20	1
Batf	Aen	0.8942957555063968	280006.375	19	-1
Klf4	Anxa4	0.8940788789343044	286716.3	20	1
Batf	Spata6	0.8933160851561819	286689.05	20	1
Jun	Pmepa1	0.8921316991309138	286659.65	20	1
Cebpb	Narf	0.8906332242545092	286762.5	20	1
Creb1	Slc3a2	0.8885531062155311	286746.4	20	1
Bach1	Qrich1	0.888093614203305	286793.35	20	1
Batf	Npc2	0.8844031550538309	286551.85	20	1
Atf3	Ctla2b	0.8821500096862922	286653.65	20	1
Batf	Aim1	0.8810145860045697	286612.15	20	1
Jun	Adam19	0.8792085773585857	286655.2	20	1
Bach1	Fyco1	0.8791543460377726	279859.975	19	1
Irf2	Ifi203	0.8790150521218376	279916.975	19	1
Batf	Cd47	0.8789432392780776	286530.9	20	1
Batf	Gsn	0.8789220534612546	286555.1	20	1
Stat2	Lpin2	0.8770649452934929	286613.05	20	1
Batf	Cyfip2	0.8763870676554102	286549.85	20	1
Bhlhe40	Siah1a	0.8750923884681121	286585.4	20	1
Arid3a	Perp	0.8748523625224637	286508.7	20	1
Hif1a	Egln1	0.8744749773226627	286540.85	20	1
Ahr	Slamf7	0.8744116029908113	286649.7	20	1
Batf	Cnn2	0.873444384851482	286895.65	20	1
Bach1	Gripap1	0.8695875382201667	272851.15	18	1
Atf3	Ctla2a	0.8695251097079921	286445.75	20	1
Cic	Il1rn	0.8661489267810172	286468.4	20	1
Batf	Lrba	0.8652051648531991	286734.35	20	1
Cebpb	Endod1	0.864928278861043	279856.475	19	1
Klf10_Klf11	Wisp1	0.8625347264131611	279599.7	19	1
Arid3a	Asnsd1	0.8621378243103598	286455.25	20	1
Arid3a	Xrcc5	0.8582775069909789	286361.75	20	1
Atf2	Gata3	0.8533527193051578	279482.4	19	1
Creb3l2	Tacc2	0.8519875594309407	286557.35	20	1
Ahr	Qtrtd1	0.8518116007398916	286523.95	20	1
Hif1a	Slc2a1	0.8509751675820706	286407.4	20	1
Bhlhe40	Spsb1	0.8509663468876754	286278.9	20	1
Batf	Extl3	0.8491998768203318	286506.7	20	-1
Batf	Nfkb1	0.849122587919122	279660.8	19	-1
Arid2	Idi1	0.8486481724930179	272730.225	18	1
Batf	Ppp1cc	0.8481806513712261	286436.9	20	1
Batf	Arid5a	0.8481494869109542	286267.45	20	1
Arid3a	Pex19	0.8469523275501253	286279.95	20	1
Hif1a	Eif4ebp1	0.8439677916601912	286129.1	20	1
Cdc5l	Myo6	0.8438127997979399	286118.5	20	1
Rel	Icam1	0.8433794193998239	286058	20	1
Ahctf1	Arhgdig	0.8433750548874752	286265.1	20	1
Jun	Runx1	0.8430555344566623	286097.25	20	1
Smad4	Txk	0.8428988707370223	286190.15	20	1
Klf4	Xpnpep1	0.8423515047341669	286198.6	20	1
E4f1	Mbtd1	0.840861917823957	279196.8	19	1
Batf	Map3k1	0.8403434649291336	286413.6	20	1
Batf	Abcg1	0.8398389611159676	286447.3	20	1
Egr2	Cxcr4	0.8389359325571781	286287.05	20	1
Irf2	Ms4a6c	0.8379791392861151	286234.05	20	1
Klf4	Eif4ebp1	0.8363627388845266	286163.8	20	1
Hif1a	Pgam1	0.835864117349379	286247.25	20	1
Arid3a	Gnptab	0.8343738116468582	286278.6	20	1
Atf3	Tle1	0.833796609965009	286065	20	1
Arid3a	Naa20	0.8335284083750644	286117.7	20	1
Jun	Furin	0.8324640552408006	279310.85	19	1
Batf	Lgals1	0.8314600765216082	286063.45	20	1
Atf2	Cyr61	0.8297727217182341	285967.95	20	1
Bcl6	Mapkapk2	0.8289171307367376	286145.65	20	1
Elk4	Lrrc59	0.8278034480016098	265600.3	17	1
Batf	Emb	0.8274072759776976	286265.8	20	1
Atf2	Epsti1	0.8265179871728436	272584.775	18	1
Atf6	Slc39a14	0.8233475124125766	279146.825	19	1
Batf	Sh3gl3	0.8229648184297034	285996.55	20	-1
Atf2	Inpp1	0.8215718536442116	279357.325	19	1
Cic	Kctd14	0.8213441338353128	285871.15	20	1
Egr3	Slfn2	0.8212040126729887	279184.4	19	1
Elk3	Trappc10	0.8205013208156748	286230.9	20	1
Klf4	Ndrg2	0.8200009299754345	286119.15	20	1
Atf2	Cd1d1	0.8195446376618494	272358.75	18	1
Arid3a	Cox17	0.8195151674744491	279129.375	19	1
Batf	Mbp	0.8189485291197274	285926	20	-1
Batf	Bid	0.8171837896194102	286052.35	20	-1
Atf3	Aqp3	0.816953409181747	285844.1	20	1
Egr3	Zfpm1	0.8168637043285107	285985.8	20	1
E2f1	Rfwd3	0.8160447759861305	265586.775	17	1
Atf5	Nsf	0.8160096687227625	285844.95	20	1
Cic	Ctla2a	0.8142767758012216	272380.375	18	1
Bach1	Atp1a1	0.8126953271338216	285877.7	20	1
Batf	Dynll2	0.8126585161450484	285864.85	20	-1
Jun	Il21	0.8122519372332768	279047.6	19	1
Cux1	Cdkn2c	0.8102070827954668	285871.25	20	1
Cdc5l	Pts	0.8090021045583671	285739.85	20	1
Cebpb	Mpdu1	0.8080519849288216	285872.55	20	1
Arid3a	Nln	0.8054899992010369	285992.8	20	1
Bach1	Plekha1	0.8052093113544547	265306.25	17	1
Batf	Txk	0.8046823729118898	285737.45	20	1
Satb1	Fndc3a	0.8046816304165014	285903.4	20	1
Irf7	Abcb1b	0.8043025463340537	279146.775	19	1
Batf	Tspyl4	0.8034481799692527	285871.55	20	1
Batf	Bcl2l1	0.8031318793419553	271984.525	18	-1
Atf5	0610012G03Rik	0.8025840453173638	285775.25	20	1
Arid2	Dhcr24	0.8024360427254129	279021.325	19	1
Cic	Ctla2b	0.8018349317003877	272154.275	18	1
Sox4	Clec2i	0.8008866134086394	272063.175	18	1
E2f1	Smpd4	0.8007023321758672	278755.6	19	1
Fosl1	Cysltr1	0.7993816860593335	278695.675	19	1
Bcl6	Chst12	0.7967225044053674	285616.65	20	1
Fosl1	Cndp2	0.7966652960448177	285638.75	20	1
Klf7	Sars	0.7944538508942753	278918.175	19	1
Atf2	Cd84	0.793718787584961	285629.05	20	1
Hif1a	Nfil3	0.7932423860066466	285962.05	20	1
Lyl1_Tal2	Slc3a2	0.7931037911522665	285757.6	20	1
Hif1a	Rnf113a1	0.7925392693863295	285738.85	20	1
Atf3	Ripk3	0.7921902550720271	278884.825	19	1
Stat1	Retsat	0.7920600372280935	278832.55	19	1
Rreb1	Tsc22d1	0.7916911243003102	279075.25	19	1
Irf9	Stat2	0.7903494800212841	272035.975	18	1
Klf4	Arid3a	0.7899147107093815	285587.1	20	1
Bhlhe40	Pacs1	0.7898777899003335	278765.95	19	1
Creb1	Sdcbp2	0.7896798923379552	285996.35	20	1
E2f1	Wee1	0.7896469567384686	285751.85	20	1
Batf	Trmt5	0.789101426739242	285827.75	20	-1
Cux1	Fundc2	0.7889870633589069	278986.625	19	1
Bcl6	Cog6	0.7878556166920037	285478.1	20	1
Egr2	Rcan3	0.7876400938826302	278877.6	19	1
Atf2	Hbs1l	0.7876271661866825	285843.85	20	1
Arid3a	Cdc23	0.7874222243602015	279030.875	19	1
Fosl1	Prkch	0.7871991629897783	278867.575	19	1
Atf3	Tec	0.7864825000164856	285554.3	20	1
Foxn2	Srpk2	0.7864340484763128	271851.975	18	1
Atf3	BC029722	0.7857535699895799	285588.1	20	1
Cic	Pcbp4	0.7832808869629194	278793.875	19	1
Atf3	Tnip2	0.7818245872239704	285613.1	20	1
Atf3	Ripk2	0.7813203223974752	278856.125	19	-1
Arid3a	Qser1	0.7804727568705156	271990.125	18	1
Arid3a	Tnfsf8	0.7795574274312804	265209.575	17	1
Sox4	Qser1	0.777938768642522	272108.725	18	1
Atf5	Adarb1	0.7771971710026853	285447.2	20	1
Batf	Map4k4	0.7770992449453676	285780	20	1
Klf7	Psph	0.7766055078843044	285633	20	1
Hbp1	Spry1	0.7758014546321068	264958.475	17	1
Arid3a	Pxn	0.7752041008649829	271900.325	18	-1
Cic	Marveld1	0.7744477961452507	278479.5	19	1
Atf2	Chic2	0.7741167916149789	271779.625	18	1
Hif1a	Hook2	0.77387735018828	285610.75	20	1
Smad4	Cxcr5	0.7735704600687178	271959.775	18	1
Sox4	Smarca2	0.7735236503150141	271893.5	18	1
Atf3	Aim1	0.7713978446337507	285432.5	20	1
Ahr	Eea1	0.7713239856491144	285666.75	20	1
Lef1	Mcoln2	0.7702909043535846	278598.6	19	1
Atf2	Tapbpl	0.7701355286301407	278782.9	19	1
Cdc5l	Mllt3	0.7690950735141294	285549.4	20	1
Irf2	Ifih1	0.7685913226620096	258242.975	16	1
Cux1	Evi2a	0.7685392948773931	278655.975	19	1
Cic	Nsf	0.7684751463238156	285452.45	20	1
Ahr	Heatr1	0.768352257712431	285288	20	1
Atf2	Evi2a	0.7679408619663499	285501.7	20	1
Atf2	Reps1	0.767591934213089	285870.1	20	1
Batf	Acox1	0.7671132992296139	285739.9	20	1
Klf4	Anxa2	0.7670788676102694	285568.45	20	1
Bcl6	Atp6v1d	0.7666320121924912	278559.75	19	1
Atf3	Chmp4b	0.7665723199507333	285355	20	1
Lef1	Phlpp1	0.7663154370650348	285471.25	20	1
Atf3	Klf10	0.7662766599723507	285425	20	1
Bcl6	Pxn	0.7649071763482539	278850.075	19	1
Bach1	Slc9a8	0.7648329315483068	271700.5	18	1
Bcl6	Furin	0.7639150832825266	285273.2	20	1
Batf	Ctla2b	0.7637995083466429	285514.5	20	1
Atf3	Tmc6	0.7628410017259879	278593.075	19	-1
Fosl1	Tes	0.7624675602185833	285414.55	20	1
Ahr	A430005L14Rik	0.7624608212659083	285369.1	20	1
Batf	Lrmp	0.7620261807455226	278597.875	19	-1
Nfkb2	Tnf	0.7610045862287182	278521.825	19	1
Irf4	Ms4a4b	0.7589388127549512	278524.825	19	1
Arid3a	Alcam	0.7589165696712775	271765.125	18	1
Bach1	Srpk1	0.757938923346668	264712.175	17	1
Bhlhe40	Skil	0.7574008936841672	285454.1	20	1
Arid3a	Cyr61	0.7566448556671641	271678.625	18	1
Fosl1	Mgst3	0.7564327982992187	278510.1	19	1
Bcl11b	Tnfaip8	0.7554314376820617	278692.75	19	1
Jun	Sema7a	0.7550322467567419	264612.75	17	1
Fosl1	Gap43	0.7544477488936048	285235.9	20	1
Batf	Cdkn2d	0.7533316402668409	265034.55	17	1
Batf	Ctla2a	0.7532187268682026	285242.5	20	1
Egr1	Bcl2l2	0.752064648989858	278351.65	19	1
Crem	Maff	0.7515820582891372	271561.475	18	1
Batf	Pgm1	0.7511001507178715	271741.475	18	1
Bhlhe40	Sesn3	0.7501598820865505	271879.95	18	1
Atf3	Mina	0.7499805294195698	285322.85	20	1
Creb3l2	A430005L14Rik	0.7498155253145755	264768.175	17	1
Batf	Ypel5	0.7496518153790591	271489.15	18	1
Arid3a	Nrp1	0.7491278018969751	271538.625	18	1
Batf	Cyth1	0.748453254770179	285416.1	20	1
Arid3a	Gemin6	0.7476745655994015	278498.175	19	1
Atf5	Padi2	0.7476252422355161	271605.925	18	1
Smad4	Notch1	0.7472451988642643	271534.05	18	1
E2f1	Tyms-ps	0.7471192716579833	257780.8	16	1
Nfkb1	Ninj1	0.7470111156382112	278372.575	19	1
Cic	Stab1	0.7463934308617447	264615.625	17	1
Batf	Utf1	0.7463100072605556	264786.475	17	-1
Ahr	Il3	0.7461163191933661	278199.1	19	1
Fosl1	Wdr1	0.7457472622404137	285168.45	20	1
Batf	Cdkn1b	0.7454115069970036	257889.875	16	1
Bach1	Prkd3	0.7453968747209088	271605.875	18	1
Fos	Pde7a	0.7453491208010554	278217.15	19	1
Gabpa	Heatr1	0.7449997602836842	278559.475	19	1
Bcl6	Sertad1	0.7448093544555399	278256.9	19	1
Irf7	Kdelc1	0.7444077173490888	285092.95	20	1
Atf2	Cd9	0.7443753193240095	264715.125	17	1
Atf5	Picalm	0.7438983783380675	285303.65	20	1
Batf	Mxi1	0.7437972108775719	285551.75	20	1
Nfkb1	Klf10	0.7431165032434477	285218.1	20	1
Bcl6	Rbpj	0.7420452791147181	271563	18	1
Batf	Gem	0.7414783264750713	285299.7	20	1
Bcl6	Slc4a8	0.7407498789672987	285532.05	20	1
Egr3	Nfkb2	0.7401296063702164	285106.15	20	1
Atf6	Nkain1	0.7395925151981517	285276.25	20	1
Atf5	Ass1	0.7395216315901414	285198.95	20	1
Irf7	Gbp2	0.7392565467411146	264795.725	17	1
Ahr	Ccl4	0.7382744036494866	285107.6	20	1
Atf2	Ramp3	0.7381513895744487	285608.45	20	1
Bach1	Fyn	0.7364587102492492	257761.25	16	1
Atf5	Max	0.736419734804917	278600.525	19	-1
Atf3	Traf6	0.735863020071869	285485.85	20	1
Cdc5l	Ptger4	0.7358066473601127	278371.375	19	1
Arid3a	Gyk	0.7357785714461211	264654.525	17	1
Jun	Nek6	0.7357755304336525	264687.9	17	1
Bcl11b	Evi2a	0.7353258558576203	285171.05	20	1
Bcl6	Mgst3	0.7353223029628707	271281.225	18	1
E4f1	Ptbp2	0.7348155103344051	264591.275	17	1
Cdc5l	Max	0.734738703850581	285150.55	20	1
Zfp688	Acad8	0.7342137368088194	285008.4	20	1
Egr1	Retsat	0.7339925041285726	257635.025	16	1
Batf	Ripk1	0.7338880836336531	271476.175	18	1
Cdc5l	Rpa2	0.7336628434680004	278235.225	19	1
Ahctf1	Nme4	0.733521527433725	264599.525	17	1
Atf3	Chm	0.7331830445020704	285198.75	20	1
Zkscan1	Arhgef3	0.7325372577876469	285058.4	20	1
Stat3	Rnf149	0.7320729733851884	257617.075	16	1
Jun	Egln3	0.7319975818462785	257729.75	16	1
Batf	Rab4b	0.7312589346459784	284944.6	20	1
Egr3	Prpsap2	0.7310684428223386	285150.8	20	1
Irf2	Nfkbie	0.7310469170486974	264424.325	17	1
Tal2	Tmem38b	0.7307572769881931	264654.2	17	1
Atf3	Pqlc1	0.7304078018168103	285220.6	20	1
Atf6	Sult2b1	0.7302474071524234	278185.925	19	1
Atf3	Fth1	0.7300009307057478	278317.25	19	1
Bcl6	Stard10	0.729691479307961	285279.3	20	1
Fosl1	Anxa2	0.7291427928011053	284886.15	20	1
Atf6	Ccrn4l	0.729123143574272	285095.6	20	1
Atf2	Atad2b	0.7283882158505899	271472.575	18	1
Klf4	Lgals7	0.7282801900833433	264503.4	17	1
Ahctf1	Tyw1	0.7281875512612899	264204.8	17	1
Atf3	Fbxo4	0.7281642428165856	285124.15	20	-1
Bcl6	Lmna	0.7281018493829338	278201.025	19	1
Bhlhe40	Foxo1	0.7279304241322024	285059.25	20	1
Batf	Papss1	0.727724265277371	271566.85	18	1
Atf5	Tex261	0.7277178994069502	285070.2	20	1
Arid3a	Pim1	0.7275337406073468	257719.325	16	-1
Irf2	Gbp2	0.7269436951523742	278119.025	19	1
Klf7	Acy1	0.7267809917038638	277948.5	19	1
Tbx21	Spn	0.7258138212958929	278128.325	19	1
Bhlhe40	Igfbp4	0.7255729119680683	271390.45	18	1
Creb3l2	Foxp1	0.7251116546173545	278134.225	19	1
Ahctf1	Ccdc50	0.7246669972848606	278262.575	19	1
Bcl6	Cysltr1	0.724629631181626	285121	20	1
Cic	Mapk3	0.7243554502492812	271240.325	18	1
Gata3	Tex15	0.7239286056509251	284836.25	20	1
Klf4	Trib3	0.7233806245052719	271324.275	18	1
Bach1	Tnfsf8	0.7227786670273477	257623.225	16	1
Cic	Arhgdig	0.7224207883002709	271615.25	18	1
Crem	App	0.7218656048668849	264497.725	17	1
Ahr	M6pr	0.7213445399931296	278189.675	19	1
Klf4	Stx7	0.7212823520102083	284967.95	20	1
Egr3	Ptprc	0.7208049834929244	278007.55	19	1
Batf	Itgb7	0.7207866742744393	285186.7	20	1
Batf	Xrcc5	0.7200909199619236	278257.975	19	-1
Cebpg	Zfp36	0.7199786616221907	264358.675	17	1
Batf	Itpk1	0.7196285059721623	278286.4	19	1
Batf	Tec	0.7194646899955555	284907.65	20	1
Klf4	Dhrs1	0.7192576432551225	284903.55	20	1
Batf	Anxa2	0.7182394864392085	284850.85	20	1
Bach1	Ankrd13c	0.7172669066965087	264284.425	17	1
Batf	Mcoln2	0.7171865496444508	285078.35	20	-1
Bach1	4632428N05Rik	0.7168621194577893	257362.875	16	1
Jun	Hif1a	0.7166604736464326	257456.525	16	1
Batf	Cdc25b	0.7165487332501906	264442.425	17	1
Cebpb	Rtn4	0.7147513856150455	278214.925	19	1
Lyl1_Tal2	Adarb1	0.7136461094093561	284728.75	20	1
Batf	Klf13	0.712266428544832	264264.975	17	1
Creb1	Tubb2b	0.7122008231176702	278126.825	19	1
Batf	Bcl2	0.7113115545440775	271298.125	18	1
Bhlhe40	Map3k1	0.7112860614322041	284918.8	20	1
Lyl1_Tal2	Srxn1	0.7111377364832505	271136.775	18	1
Ahr	Mecr	0.711092995029765	284690.75	20	1
Cux1	Galnt3	0.7101822756556881	264275.375	17	1
Bcl11b	Mapk14	0.7099985896767437	271231.825	18	1
Atf3	Map4k4	0.7095466531273635	285003.9	20	1
Cebpb	Zdhhc2	0.7088696185929824	257593.7	16	1
Jun	Myo10	0.7088257621311466	264462.9	17	1
Batf	Ostf1	0.7086788981174984	285118.85	20	1
Elf1	Pgam1	0.7073473670960408	277883.025	19	1
Fosl1	Ubtd1	0.7071200959305339	285083.15	20	1
Atf6	Ncf1	0.7067857957249954	277996.575	19	-1
Arid5a	Stat4	0.7067280551549799	257467.925	16	1
Bhlhe40	Stat5b	0.7067199118664822	284711.65	20	1
Batf	Foxo1	0.7061127922839765	284966.7	20	1
Arid3a	Ccl1	0.7060315732538874	264384.075	17	1
Arid5a	Celf2	0.7048704282751396	277967.5	19	1
Batf	Abca1	0.7044228159581823	285047.9	20	1
Batf	Adck1	0.7041418518797488	278106.925	19	-1
Irf9	Parp9	0.7032192335177417	257424.5	16	1
Batf	Bmpr1a	0.7027214315161945	278123.675	19	1
Atf2	Trat1	0.7026001811976182	257596.375	16	1
Cebpb	Ell2	0.7017133066592083	264100.1	17	1
Irf8	Dpp4	0.7014396479644553	278012.775	19	1
Ahr	Sh3bp1	0.7000483294989882	264074.75	17	-1
Klf2	Utrn	0.6997254550919854	271102.75	18	1
Cic	Ehd4	0.6997140562260923	250446.875	15	1
Jun	Hook2	0.6991654681693479	270958.15	18	1
Cdc5l	Akr1c13	0.699019654084771	284980.55	20	1
Foxo3	Aes	0.69895138561349	250570.4	15	1
Batf	Emp3	0.6987128336483448	284885.55	20	1
Rel	Lif	0.6985553819120407	264109.35	17	1
Ahr	Bid	0.6983167014751982	284770.85	20	1
Atf3	Rab20	0.6977442186875032	284865.8	20	1
Jun	Lpxn	0.6970132286400951	264077.85	17	1
Creb3l2	Hmgn1	0.6965583390629506	284816.55	20	1
Batf	Hexb	0.6950711825393427	278197.025	19	1
Cdc5l	Ermp1	0.6945331815174249	284772.85	20	1
Atf3	Tnfrsf25	0.6945300988098972	284862.3	20	1
Arid3a	Serpine2	0.6944898439264366	250612.625	15	1
Klf4	Sars	0.6944215630194284	264039.95	17	1
Arid3a	Zfp426	0.6941626097820036	264193.1	17	1
Ahr	Jak2	0.6933717170852155	284510.9	20	1
Cic	Igfbp4	0.6933591757641372	271074	18	1
Cic	Ctla4	0.6931118093297609	271077.6	18	1
Batf	Edem1	0.692862527280251	264130.325	17	1
Smad4	Klf10	0.6918412484517698	264078.175	17	1
Mxi1	Acy1	0.6917498337369788	257546.375	16	1
Atf3	Prkcd	0.6915700512288081	270821.9	18	-1
Atf3	Prkrir	0.691024322625893	278052.825	19	1
Batf	Tsc22d3	0.6907710239445992	284911.35	20	1
Fosl1	Il24	0.6905853661295623	263829.175	17	1
Elk4	Naa20	0.6905536868298735	257374.225	16	1
Ahr	Sptlc1	0.6897172933547683	257300.875	16	1
Bhlhe40	Epc1	0.6894930020014581	264110.875	17	1
Cic	Agpat3	0.6893925634934941	250530.6	15	1
Arid3a	Acsl6	0.6877442970179579	278191.125	19	1
Atf3	Pmepa1	0.6859791771006704	284830.6	20	1
Egr1	Eif4ebp1	0.6857267101490179	277666.775	19	1
Arid3b	Atad2b	0.6848580092053261	264135.2	17	1
Atf5	Ccdc92	0.6847525559297882	263961.625	17	1
Egr1	Tmbim1	0.6846643934846706	257117	16	1
Klf4	Tnfrsf18	0.684662704543775	277732.85	19	1
Atf6	Surf4	0.684412164075575	278041.475	19	1
Klf7	Hmgcl	0.6839248588813511	270814.175	18	1
Bbx	Pml	0.6838084089241825	284654.3	20	1
Rela	Ccng2	0.6837611313998908	250360.275	15	1
Atf6	Mapk7	0.6833096886792062	277781.675	19	1
Cux1	Cd86	0.6826846924014702	277891.4	19	1
Bach1	Ptp4a1	0.682632550668922	284894.6	20	1
Cdc5l	Akr1c12	0.6825513474857171	284647.25	20	1
Arid3a	Pdzk1ip1	0.6821352337483295	277902.175	19	1
Cdc5l	Ormdl1	0.6818272386868078	284576.15	20	1
Fos	Ctsb	0.6807431020324135	250273.225	15	1
Atf6	Arf1	0.680651078302941	284920.2	20	1
Cebpb	Tmem43	0.6800631832799127	264200.2	17	1
Atf3	Ptprf	0.6800452691412529	277646.3	19	1
E4f1	Egr2	0.6789611655697337	271012.625	18	1
Irf4	Klf2	0.6789128372451956	257062.6	16	1
Egr1	Zfp239	0.6785048235986622	270945.225	18	1
Fli1	Sgip1	0.6782622125950538	263942.825	17	1
Batf	B3gnt2	0.6779516819869132	250298.95	15	-1
Fosl1	Sirt2	0.677845777852748	263841.925	17	1
Batf	Socs5	0.6778171943797952	270982.125	18	-1
Egr3	Gtf2i	0.677655624194243	284482.15	20	1
Atf3	Emp1	0.6776385542202797	284443.6	20	1
Atf3	Tnrc6a	0.6776056266943365	271178.175	18	-1
Batf	Gla	0.6775637562890997	271043.475	18	1
Tal2	Acsl6	0.6775304071597991	250365.25	15	1
Atf3	Hif1a	0.6769329904272225	284611.8	20	1
Batf	Qtrtd1	0.676917469851995	264137.525	17	-1
Arid5a	Maoa	0.6764059363945655	263922.8	17	1
Klf4	Ndrg1	0.6762193995020628	264004.825	17	1
Ahr	Snx9	0.6756804396662014	284727.3	20	1
Egr1	Hmgn1	0.6749565109636221	270897.275	18	1
Atf2	Cmah	0.6748204748323221	270844.875	18	1
Arid3a	Cd44	0.6748038271789699	264069.5	17	1
Klf13	Rab4b	0.674695913726	257022.95	16	1
Ahr	Il15ra	0.6729062746057346	284673.25	20	1
Atf2	Cd74	0.6721955226288512	270823.575	18	1
Mxi1	Utp20	0.6718371191779436	250275.3	15	1
Klf4	Pycr1	0.6718363777558356	270841.35	18	1
Fos	Rpa2	0.6713352366868724	270956	18	1
Bcl6	Pdpn	0.670991660001097	285087.1	20	1
Smad4	Maff	0.6708988489016056	270690.925	18	1
Batf	Sptlc1	0.670741373613198	270644.55	18	-1
Atf3	Tnfrsf18	0.6706538069630794	277766.1	19	-1
Bhlhe40	Cnnm3	0.6705920699510011	270964.1	18	1
Ahr	Rel	0.6705628613283724	263794.6	17	1
Elf1	Ppp1cc	0.6702513495341916	263946.775	17	1
Arid3a	Angptl4	0.6694201831632758	277843.775	19	1
Hbp1	Tpst1	0.6691283752344164	264100.15	17	1
Zfp688	Ercc5	0.6686565340515325	284604.4	20	1
Tbx21	Rassf1	0.6683565340497946	270724.325	18	1
Atf6	Ankmy2	0.6675591913691585	250047.625	15	-1
Bcl11b	Oxct1	0.6673826682971533	270607.5	18	1
Batf	Sash3	0.6673460542046254	256876.1	16	1
Egr3	Arhgap17	0.6671493275442009	284563	20	1
Fos	Vim	0.6670645273358444	257050.05	16	1
Atf5	Sgk1	0.666635186777458	263856.825	17	1
Bcl6	Nedd4	0.6659881177462041	284928.85	20	1
Batf	S100a13	0.665860581544323	263982.55	17	1
Bach1	Pvt1	0.6651176786485603	257083.775	16	1
Egr3	Arhgef3	0.6648996619651846	277685.525	19	1
Atf3	Dnajc21	0.6647676083923207	263874.725	17	1
Klf4	Pfkp	0.664630170363007	256931.8	16	1
Klf4	Rnf19b	0.6645760970551086	284449.85	20	1
Cux1	Trpv2	0.6639342937267507	256899.8	16	1
Klf4	Bcl2l2	0.6637107047042529	277529.575	19	1
Ahr	Smyd5	0.6633231326517361	277655.125	19	1
Klf4	Ralb	0.6633180093523283	277352.825	19	1
Irf2	Gbp4	0.6629708383993957	270796.75	18	1
Ahr	Lgals7	0.6626711258466887	270801.175	18	1
Irf9	Lgals3bp	0.6626340191649406	249992.375	15	1
Hif1a	Kif3a	0.6620410462483279	270530.175	18	1
Batf	Lgmn	0.6618750871585353	285003.25	20	1
Cebpb	Cdc25b	0.661856485660351	277704.625	19	1
Atf2	Igtp	0.6611548564082359	277817.9	19	1
Mga	Sav1	0.6611192180728254	263931.425	17	1
Tef	Pdpn	0.6607127333251764	256870.9	16	1
Rel	Ly6a	0.6594256427204164	284431.9	20	1
Batf	Bmp2k	0.6591473036425053	270883.275	18	1
Batf	Tm9sf4	0.6590905440318982	270776.6	18	-1
Atf3	Tlcd1	0.6589143932372706	256830.875	16	1
Bcl6	Timd2	0.6585790715820725	284730.95	20	1
Cic	Syt11	0.6582867544587876	263915.975	17	1
Stat5b	Batf	0.6572959447799452	243279.45	14	1
Bach1	Erc1	0.6570801147525741	249934.925	15	-1
Zfp688	9030617O03Rik	0.6565582521392269	257072.725	16	1
Atf3	Psmd8	0.6562544197678096	277727.325	19	1
Creb1	Gmfg	0.6557634219586875	284344.2	20	1
Stat3	Ddr1	0.6556685161993091	243160.225	14	1
Atf5	Rps6ka4	0.6548115774960026	284577.45	20	1
Batf	Cdc42ep3	0.6542203658635174	277702.2	19	1
Fosl1	Bmpr1a	0.6541975221041143	277340.65	19	1
Dr1	Pcmt1	0.6541786943526444	277439.85	19	1
