TF	Gene	Variance_Explained	Rank	Count	Sign
Stat3	Tnip2	0.6216140797682935	249001.73	39	1
E2f1	Smpd4	0.6213980760996936	280482.3	50	1
Cic	Ptpn1	0.616984667890015	280509.34	50	1
Foxo1	Sepp1	0.6162276755064966	269459.82	46	1
Bhlhe40	Usp22	0.6141731563441685	263333.05	44	1
Cux1	Stk39	0.6122427681820078	280732.06	50	1
Foxn2	Rasgrp1	0.6112054343391927	280590.96	50	1
Bbx	Il10	0.6111081809127454	280716.58	50	1
Batf	Bid	0.6082888328233893	280249.96	50	-1
Batf	Qtrtd1	0.6081923675280971	274745.69	48	-1
Elk3	Aldh3a2	0.6069626036156088	280781.46	50	1
Arid2	Gemin6	0.6063900559982198	277785.09	49	1
Cic	Capg	0.6057913727701552	272149.12	47	1
Arid2	Tyms	0.6023375300052717	280412.12	50	1
Mxi1	Timd2	0.6021967542484071	280747.3	50	1
Arid2	Ccdc50	0.6021251642989365	277768.21	49	1
Batf	Lpp	0.5967466244867812	280178.64	50	1
Irf4	Ms4a4b	0.5967432418444123	274878.12	48	1
Batf	Bmpr1a	0.5957278562352403	280309.16	50	1
Foxo1	Ypel3	0.5939586983850831	254458.58	40	1
Bhlhe40	Pacs1	0.59390217571628	274265.07	48	1
Cic	Itpk1	0.5937031559380893	277743.75	49	1
Egr2	Arhgap17	0.5933730899300518	277868.45	49	1
Stat3	Chmp4b	0.5926387053479726	251740.29	40	1
Fosl1	Gnb5	0.5925601232226153	269037.08	46	1
Egr1	Decr1	0.5916777728270177	272086.28	47	1
Hif1a	Pafah1b3	0.5912159650840476	280438.36	50	1
Klf4	Ostf1	0.5907463522114309	271979.88	47	1
Hif1a	Egln3	0.5893237329370069	280390.34	50	1
E2f1	Dclre1a	0.5892198791952274	269060.2	46	1
Bhlhe40	Skil	0.5891809914303364	268624.26	46	1
Fli1	Lpxn	0.5890710979910593	266019.79	45	1
Arid2	Rfwd3	0.587922835098642	280529.7	50	1
Bhlhe40	Osbpl2	0.5853522977954742	266005.49	45	1
Elf1	Parp8	0.5833956265891326	260117.85	43	1
Hif1a	P4hb	0.5832265836132176	280408.58	50	1
Bhlhe40	Bcl3	0.5831031069081726	263199.61	44	1
Klf4	Skap2	0.5828138986573338	268696.39	46	1
Arid2	Ndrg2	0.5825955177401324	263323.54	44	1
Cic	Aqp3	0.5823858493755031	280421.48	50	1
Cdc5l	Taf7	0.582019405193755	268633.03	46	1
Creb3l2	Tmed3	0.5806596279410742	274629.59	48	1
Fli1	BC021614	0.5806216791476031	268837.63	46	1
Arid5a	Itpr1	0.5804278195825794	280422.06	50	1
Nr1d2	Adam19	0.5787946309437023	280296.82	50	1
Atf5	Cyfip2	0.5784078249045725	280399.62	50	1
Bbx	Cyfip2	0.5771564971269574	277703.97	49	1
Foxn2	Dpp4	0.5769883428717931	268851.12	46	1
Ikzf4	Pkp4	0.576751410690856	257269.22	42	1
Foxn2	Bcl2l11	0.576635758086224	280527.68	50	1
Bhlhe40	Sema4d	0.5765682695327049	266056.78	45	1
Batf	Foxp1	0.5761485582242247	254508.8	41	-1
Cic	Ikzf4	0.57567292055343	280315.8	50	1
Bhlhe40	Cpd	0.5753263250038262	276857.45	49	1
Atf2	Ypel5	0.5745266012090252	277443.13	49	1
Klf4	Eci2	0.5743391790340973	280378.36	50	1
Batf	Anxa4	0.5717431365607052	280079.92	50	1
Bhlhe40	Cnnm3	0.5716326798111985	277068.24	49	1
Cic	Il1rn	0.5715480393569997	280158.42	50	1
Fosl2	Tns1	0.5703791676357844	277303.63	49	1
Bhlhe40	Rps6ka4	0.5688274749235096	263052.85	44	1
Stat3	Bcl3	0.5681277925332427	271340.89	47	1
Fosl1	Vim	0.5673561364011197	254024.71	41	1
E2f1	Tyms	0.5671640333323147	274392.48	48	1
Egr1	Kdelc1	0.5670911837719063	274257.09	48	1
Bhlhe40	Stx1a	0.5669911016870741	277172.48	49	1
Elf1	M6pr	0.5636461226801476	239882.44	36	1
Srf	S100a13	0.5628682429158979	274469.53	48	1
Foxn2	Srpk2	0.5619565977300539	280057.48	50	1
Cux1	Cmtm7	0.5603395053969268	277428.77	49	1
Arid2	Nefh	0.5598913651406882	277506.63	49	1
Cic	Kctd14	0.556555371790485	280137.82	50	1
Batf	Utf1	0.5563189317281406	271538.33	47	-1
Cic	Ctla2a	0.5555726487330709	245674.49	38	1
Bhlhe40	Tbc1d14	0.5553899101146239	262814.36	44	1
Klf4	Dhrs1	0.5553640433935041	265822.38	45	1
Bhlhe40	Acvr1b	0.5547971175958513	271323.85	47	1
Hif1a	1190002N15Rik	0.5545225721844466	279888.62	50	1
Klf4	Trp53i13	0.5543540266901255	248608.95	39	1
Ddit3	Pacsin1	0.5538030401487961	251395.72	40	1
Srf	Crip1	0.5518080716761574	277410.47	49	1
Cux1	Tal2	0.551670830865185	277201.84	49	1
Cic	Cyp1b1	0.5510763131082527	280245.36	50	1
Stat1	Igtp	0.5510583827270082	266109.49	45	1
E2f1	Tnk2	0.5507387279117567	271531.56	47	1
Mafg	Fyn	0.5495784552295385	257505.23	42	1
Hif1a	Helb	0.5493913217955596	277077.01	49	1
Batf	Ahnak	0.5491303255420543	279758.42	50	1
Bhlhe40	Fez2	0.548888833512717	265899.27	45	1
Klf4	Anxa4	0.5464515629388744	268665.69	46	1
Klf4	Mgst3	0.5450486763364337	279827.84	50	1
Bhlhe40	Rasgrp2	0.5446464124018696	268675.07	46	1
Zbtb7a	Cyfip2	0.5437736902605385	271541.33	47	1
Ahr	Fli1	0.542987611379279	280082	50	1
Hif1a	Ier3	0.5429555475004251	279937.64	50	1
Batf	Ndrg2	0.5425176875586374	271546.66	47	1
Egr3	Tmc6	0.5404942190297386	259751.86	43	1
Cux1	Dhcr7	0.5403481192038924	274305.38	48	1
Plagl1	Rara	0.5396822960615182	254296.63	41	1
Bhlhe40	Map4k4	0.5387829143329916	274149.59	48	1
Arid2	Psme1	0.5380156234961252	271442.38	47	1
Atf2	Dgat1	0.5376733313980605	279932.76	50	1
Cenpb	Pbx2	0.5375949007809151	268533.89	46	1
Cic	Pmepa1	0.5373863009140352	279645.14	50	1
Bhlhe40	Nt5e	0.5365739983458189	253884.23	41	1
Bhlhe40	1190002N15Rik	0.5359759919009727	276654.3	49	1
Cdc5l	Chic2	0.5352189154985867	279880.84	50	1
Batf	Hif1a	0.5351913944010692	276648.64	49	1
Mga	Il12rb2	0.5349828343033401	257136.85	42	1
Bhlhe40	Igfbp4	0.5347570289921519	274068.69	48	1
Bhlhe40	Bcl11b	0.5339789799268595	271124.15	47	1
Batf	Extl3	0.533672488802805	271229.06	47	-1
Stat3	Cpd	0.533591196532097	248474.6	39	1
Bhlhe40	Acsbg1	0.5335236485892673	257082.73	42	1
Bbx	Egln3	0.5320037722829435	279841.5	50	1
Cdc5l	Ephx1	0.5310386060471383	257245.3	42	1
Bhlhe40	Rap1gds1	0.5306012458841134	259678.73	43	1
Arid2	Zfp7	0.5305842715121143	271336.68	47	1
Arid2	Uqcrq	0.5300142713455863	262796.92	44	1
Irf8	Ccl5	0.5298207647132093	257162.5	42	1
Creb3l2	D1Ertd622e	0.529572881905925	279697.64	50	1
Atf2	Gla	0.5294157445067815	277050.81	49	1
Mxi1	Arhgdig	0.5276795276884763	268585.37	46	1
Batf	Spry1	0.527080876242896	271358.83	47	-1
Egr1	Pnkd	0.5269803589861823	277218.12	48	1
Sp3	Anxa11	0.5268021461706411	251344.45	40	1
Bhlhe40	Ltb	0.5260715900224727	248235.9	39	1
Hif1a	Sertad1	0.5260284623913297	279792.74	50	1
Elf1	Txndc17	0.5258648168639942	236891.97	34	1
Fli1	Rabggta	0.5256481661195731	268431.3	46	1
Bhlhe40	Rara	0.524990084638896	273687.04	48	1
Klf7	Hmgcl	0.5247835054879976	268184.76	46	1
Bhlhe40	Dst	0.523947333062333	251347.29	40	1
Cebpb	Ppcdc	0.5238333342240098	276519.88	49	1
Irf4	Fas	0.5230720703170809	268136.73	46	1
Klf10_Klf11	Il2rb	0.5227291646242126	260085.84	43	1
Arid2	Itgb3bp	0.5211005970394244	271140.78	47	1
Atf5	Slc4a8	0.5208489277928242	276665.84	49	1
Fli1	Arid5a	0.5193075109662497	273577.3	48	1
Klf4	Ndrg2	0.5179463905858562	265472.74	45	1
Hif1a	Piga	0.5177171879426364	276889.41	49	1
Egr1	Tmed3	0.5176477099936507	270900.3	47	1
Atf2	Naga	0.5172744439736007	279785.06	50	1
Bhlhe40	Pgs1	0.5168072886419594	253778.11	41	1
Batf	Picalm	0.5167000851617849	279589.42	50	1
Arid3a	Ccdc50	0.5147318933198293	273884.67	48	1
Mef2d	BC094916	0.514541570087677	279872.4	50	1
Klf4	Plekha2	0.5145279138836347	268096.66	46	1
Cic	Nsf	0.5137948926254796	273977.99	48	1
Cebpg	Rora	0.5137094485558442	273964.55	48	1
Satb1	Hif1a	0.5126254777947401	259745.35	43	1
Bhlhe40	Runx1	0.5125386113834767	265099.46	45	1
Klf3	Rnf19b	0.5124607514025091	268397.2	46	1
Arid5a	Kcna3	0.5124569607981917	279747.66	50	1
Cux1	Wipf1	0.5118719887831505	279567.6	50	1
Irf4	Max	0.5115053818815519	242463.96	36	1
Batf	Rabgap1l	0.5114502812380523	279523.12	50	1
Fos	Tubb6	0.5110902598084599	250990.4	40	1
Fli1	Chm	0.5107206771447046	276792.97	49	1
Cux1	Celf2	0.5093943375812263	274052.97	48	1
Cic	1600014C10Rik	0.5086094082046444	276810.03	49	1
Fosl1	Chst12	0.508523271061273	259576.8	43	1
Fosl2	Ermp1	0.5080017536973508	274002.26	48	1
Bhlhe40	Vav1	0.5076600679665177	256505.72	42	1
Foxo1	Vps37b	0.5072955668476472	256889.82	42	1
Hif1a	Aldoa	0.5067681003307131	262587.3	43	1
Bhlhe40	Ccrn4l	0.5061152328425501	267931.92	46	1
Elf1	Mgst3	0.5054561159522133	256471.85	41	1
Patz1	Dusp6	0.5052117781971104	259710.33	43	1
Arid2	A430005L14Rik	0.5050685703924938	279452.64	50	1
Cic	Acsbg1	0.5045861315570882	279476.3	50	1
Bhlhe40	Sh3bp1	0.5041893650327026	251179.85	40	1
Cic	Nek6	0.5039512420176154	273712.2	48	1
Fosb	Rreb1	0.5033982823108225	265493.8	45	1
Bhlhe40	Atp1a1	0.5033930743650751	262051.98	44	1
Bhlhe40	Jak3	0.5033529665171875	256509.54	42	1
Cdc5l	Lpin2	0.5027581303318337	276443.65	49	1
Srf	Klf13	0.5025047315727912	276800.13	49	1
Fosl2	Antxr2	0.5022996518801233	279322.54	50	1
Fli1	Pla2g12a	0.5013924523105685	265294.74	45	1
Fosl1	Grn	0.500594107329657	256808.14	42	1
Stat3	Il21	0.500529034038377	253876.73	41	1
Zfp281	Acin1	0.5003548584451242	270913.99	47	1
Hif1a	Rnf181	0.5001557741440517	270935.36	47	1
Bhlhe40	Ninj1	0.49976435175301487	265147.07	45	1
Batf	Tnfsf8	0.4995770446327976	262436.69	43	-1
Elk4	Lrrc59	0.4991610893591716	256673.79	42	1
E2f1	Rfwd3	0.4990378354311634	256636.87	42	1
Egr1	Ick	0.4988317005563949	273908.54	48	1
Tbx21	Etv6	0.4972447835448822	257078.54	42	1
Ikzf4	Actn1	0.49715618506322223	271041.21	47	1
Arid2	Pgm2	0.49574018007875936	265148.12	45	1
Elf1	Commd9	0.49570656830840876	273569.34	48	1
Bhlhe40	Spsb1	0.4953532890338033	279211.76	50	1
Klf3	Nek6	0.49526392577404527	273630.83	48	1
Bcl11b	Hmgcr	0.4951085626588455	279589.88	50	1
Irf4	Cst3	0.49470907593068403	250730.24	40	1
E2f1	Anapc1	0.4945580864935187	262061.7	44	1
Cic	Smox	0.494486128903394	265221.93	45	1
Bcl6	BC021614	0.4941377579749134	279286.58	50	1
Batf	Anxa2	0.49410000276074917	278846.9	50	1
Batf	Gem	0.4938086852169472	278805.34	50	1
Bhlhe40	Notch1	0.49329441111800165	258883.98	43	1
Sox4	Ick	0.4922506450284263	268129.64	46	1
Stat1	Gbp2	0.49172518427750833	268146.79	46	1
Bhlhe40	Picalm	0.49081806574695647	271031.24	47	1
Bhlhe40	Anxa11	0.4897917263546563	256426.1	42	1
Cic	Fes	0.4892057770449347	279320.74	50	1
Fosl1	Vwa5a	0.4879963665679589	279202.36	50	1
Foxo1	Tmem71	0.4877679624949428	253965.31	41	1
Hmga1_Hmga1-rs1	Gnptab	0.4875534814426784	262461.63	44	1
Cic	Ahr	0.48736575687036454	279325.78	50	1
Ankzf1	Rgs11	0.48728269969797267	264991.02	45	1
Bhlhe40	Traf3	0.48706707722456594	244980.02	38	1
Arid2	Srpk1	0.4858951485266114	265019.35	45	1
Dbp	Itpr1	0.4853639514858519	279339.22	50	1
Bhlhe40	Ldlrap1	0.48484120883494297	267515.6	46	1
Creb3l2	Dctpp1	0.48443408791239034	279359.64	50	1
Hif1a	Fam114a2	0.4838121300018648	276492.81	49	1
Klf4	Trib3	0.4835883931506146	270402.12	47	1
Fli1	Flt3l	0.48340382996756	256718.01	41	1
Sox4	Smarca2	0.4832557329894428	242422.1	37	1
Elf1	Bcl2l11	0.4829086223952118	244953.46	38	1
Bhlhe40	Zfp36l2	0.4828595940699005	259492.47	43	1
Mxi1	Galk1	0.48244466617552945	271043.09	47	1
Atf5	Ulk2	0.48215276540739443	279151.46	50	1
Mafg	Sepp1	0.4816502315659443	270729.65	47	1
Batf	Ostf1	0.4814373754696802	270205.84	47	1
Batf	Dnmt3a	0.48138825932561086	267658.94	46	-1
Hif1a	Ccng2	0.48121727111492857	267851.47	46	1
Bhlhe40	Pcbp4	0.48107187533693113	267659.25	46	1
Cebpb	Narf	0.48054620006922844	272801.06	48	1
Fosl2	Igf2r	0.4797478594163569	270795.64	47	1
Hif1a	Rassf1	0.4784651316287978	279198.24	50	1
Nr1d2	Il17a	0.4773295661695201	242462.83	37	1
Fosl1	Anxa2	0.477296840618122	267611.37	46	1
Egr1	Dyx1c1	0.47721366860003106	264924.71	45	1
Cic	Ptprj	0.477084946582225	273505.71	48	1
Zfp35	Mgat4b	0.47706669396599766	273502.3	48	1
Cic	Plod3	0.47615466703886733	270611.28	47	1
Arid2	Anxa4	0.47590616792054946	262380.1	44	1
Cic	Ctla2b	0.47560615853523175	250853.55	40	1
Nr4a2	Sytl2	0.47463409583827443	273696.85	48	1
Arid2	Rnf113a1	0.4743558281023546	270736.66	47	1
Bhlhe40	Ncoa1	0.4740332564019612	264586.45	44	1
E2f1	Ddx51	0.4737293104530779	275818.89	49	1
Batf	Riok3	0.4736959868713143	276268.03	49	1
Mef2d	Ifi203	0.4736346027965736	270902.58	47	1
Cic	Il2ra	0.47344745444841335	264839.78	45	1
Mxi1	Il1r1	0.47294979086687755	270920.04	46	1
Stat3	Nek6	0.4723675716811814	247973.68	39	1
Bhlhe40	Tnfrsf25	0.47181335668267044	275697.93	49	1
Cebpb	Glipr1	0.47173450792409327	262078.85	44	1
Fosl1	Epsti1	0.4700395037645422	265016.54	45	1
Cdc5l	Rab8b	0.468663184298957	270174.32	47	1
Bhlhe40	Ss18	0.46816112386972314	233582.9	34	1
Arid2	Mmachc	0.4674541619642887	276137.47	49	1
Arid3b	Hist1h1c	0.4664118211679414	273567.03	48	1
Egr3	Mllt6	0.4660052732888241	218835.04	29	1
Bhlhe40	Map3k14	0.46583633609992525	259188.82	43	1
Hif1a	Eid1	0.46552574965032767	278983.74	50	1
Irf8	Zbp1	0.46528400087310595	278614.18	50	1
Klf4	Pafah1b3	0.4644987555385212	239360.77	36	1
Irf4	Psme1	0.46424690260684587	233390.11	34	1
Nr1d2	Ccl20	0.4642463304392937	259290.44	43	1
Irf8	Serpinb9	0.46398244551280443	268040.96	45	1
Hif1a	Cysltr1	0.4631948514204358	270735.96	47	1
Irf4	Glipr1	0.4626169361122021	262076.76	44	1
Bhlhe40	Gpr83	0.4623021607079494	272730.8	48	1
Bhlhe40	Klf2	0.46202426328368057	253425.58	40	1
Arid2	Zfp239	0.4618428067558338	267710.75	45	1
Elf1	Dctpp1	0.461571175917837	264547.24	45	1
Fli1	Nudt8	0.4612581847858008	273253.45	48	1
Zfp277	Dnmt3b	0.461157964484048	256465.96	42	1
Gfi1	Plod2	0.4609404636552479	247472.94	39	1
Bcl6	Tex2	0.46081821684429286	273194.84	48	1
Creb1	Tnfrsf18	0.4605451444308602	273441.47	48	1
Atf5	Nsf	0.4602090941394364	276002.56	49	1
Ddit3	Xrcc5	0.45919768049910487	244829.13	38	1
Fosl1	Enah	0.45909355987744194	276152.49	49	1
Bhlhe40	Klf13	0.4586340997936789	250399.36	40	1
Cux1	Ormdl1	0.4580914200946327	273315.13	48	1
Fosl1	Ift57	0.45795169197662816	276125.09	49	1
E2f1	Rxra	0.4575875494092	264772.17	45	1
E4f1	Ly6c1	0.4574242619351833	275974.85	49	1
Arid3a	Sema4d	0.45726468273886695	256283.03	42	-1
Irf8	Rsad2	0.45721846172838654	267511.28	46	1
Elk3	Tle1	0.45686653965779783	259059.17	43	1
Arid2	Pde6d	0.45676031707232956	259177.15	43	1
Zeb2	Ptger2	0.4564727528969611	245175.64	38	1
Arid2	Il3	0.4564661332086873	276101.84	49	1
Bcl6	S100a6	0.456180031968802	279037.26	50	1
Bcl11b	Gata3	0.45594959845124394	278754.06	50	1
Atf3	Il9	0.4557304055934507	276252.66	49	1
Stat1	Tbx21	0.45560134063344615	256436.55	42	1
Myc	Hk2	0.4555371959281987	256411.08	42	1
Klf3	Gsn	0.4554525067329807	242381.19	37	1
Ahr	Picalm	0.4551915074215123	278985.46	50	1
Zbtb7a	Mgat4b	0.4550564449085104	273175.07	48	1
Bcl11b	Ifih1	0.4547643399097685	278863.24	50	1
Bhlhe40	Klf10	0.45475583006795517	261725.97	44	1
Batf	Plekha2	0.4543996397784106	262019.31	44	1
Stat1	Stat2	0.45404795894633565	267508.63	46	1
Cic	Sema7a	0.45402981848828183	256510.55	42	1
Cic	Bcl3	0.45398810587782956	267606.21	46	1
Arid2	Larp1b	0.45379675818987786	256245.93	42	1
Foxo1	Utrn	0.45376238618143927	270045.16	47	1
Bhlhe40	Ripk1	0.4535931384424579	253251.16	41	1
Bhlhe40	Rnf149	0.4533561761639372	252945.1	41	1
Ets1	Exosc8	0.45262470940528987	275790.87	49	1
Hmga1_Hmga1-rs1	Gpr65	0.452571396027084	267651.15	46	1
Mxi1	Tnfrsf21	0.45242970103720587	258868.35	43	1
Klf4	Flot1	0.4516263692760636	250502.44	40	1
Atf2	BC021614	0.4512317256127158	253639.35	40	1
Hif1a	Rnf113a1	0.450813640407995	276253.21	49	1
Srf	Lime1	0.4508023058881603	276034.22	49	1
Irf8	Ifih1	0.4506018415344009	256555.41	42	1
Egr1	BC021614	0.4503676610036257	269941.76	47	1
Hif1a	Ddit4	0.4502518222453444	278949.98	50	1
Cebpb	Mfge8	0.45017621664499097	270362.61	47	1
Irf8	Npc2	0.4501334778112402	261977.46	44	1
Foxn2	Vav3	0.45010055991879727	250637.4	40	1
Foxo1	Scml4	0.4500318462611061	267327.51	46	1
Arid2	Ctla4	0.44972312420833727	256415.12	42	1
Tal2	Tmem19	0.44906936279061005	247547.9	39	1
Hif1a	Pgam1	0.4487646561378813	278900.6	50	1
Zbtb7a	Rabggta	0.44871804159881246	278918.2	50	1
Bhlhe40	Ddx51	0.44837212590188047	261873.86	44	1
Cic	Igfbp4	0.44805244569250846	253417.41	41	1
Hif1a	Higd1a	0.44793883552325986	270406.14	47	1
Gfi1	Pdpn	0.44769298816539144	270380.61	47	1
E2f1	Ifit2	0.4474523283871396	272329.04	48	1
Bhlhe40	Cdk16	0.44743757485881874	236053.84	35	1
Fos	H2afx	0.4469301430567785	267552.13	46	1
Egr1	Naa20	0.44689456553291135	250525.99	39	1
Bhlhe40	Mllt6	0.44636483787297865	250349.04	40	1
Cux1	Stat4	0.4458186256897573	273236.19	48	1
Klf10	Tgfbr1	0.4456328892996008	241838.66	37	1
Creb3l2	Ecd	0.4447830841397506	264549.69	45	1
Dbp	Galm	0.44469701211441814	276020.21	49	1
Rela	Polr3gl	0.4441909665849348	253372.47	41	1
Srebf1	St7l	0.4440616252961868	270494.18	47	1
Batf	Mbp	0.44404403867546965	264539.45	45	-1
Atf2	Hexb	0.4436321133956306	273272.68	48	1
Hif1a	Bmpr1a	0.44312614016665997	278921.38	50	1
E2f1	Wee1	0.44214102548842155	270102.97	47	1
Klf13	Sec24d	0.44199295842814196	241949.12	37	1
Klf4	Stx7	0.4418715340189281	270193.24	47	1
Atf2	Npc2	0.44183497144630357	275929.71	49	1
Cebpb	Pdzk1ip1	0.4416421039118949	273121.59	48	1
Bhlhe40	Mical1	0.44138431312721316	272681.4	48	1
Irf8	Tapbp	0.44044897748647466	267431.44	46	1
Bcl11b	Vim	0.4398022580599321	261980.9	44	1
Clock	Wrnip1	0.4397124451317032	259310.66	43	1
Arid2	Exosc8	0.43957664938706453	253507.08	41	1
Crem	Nfkbia	0.43929754539704996	264716.17	45	1
Bcl11b	Glipr1	0.43897301997040683	267838.81	46	1
Creb3l2	Pdcd1lg2	0.4383183003436445	264896.15	45	1
Batf	Rcl1	0.43829893173234474	253249.36	41	-1
Cic	Ctnna1	0.4382469867335217	275806.43	49	1
E4f1	Cdkn2d	0.4379376086446296	270276.72	47	1
Hif1a	Casp6	0.4367427215071886	267496.05	46	1
Bhlhe40	Mapk11	0.4367263628279405	249970.79	40	1
Atf6	Ptprf	0.4365293381811708	270140.29	47	1
Smad4	Txk	0.4365102292742922	278765.36	50	1
Stat4	Pla2g12a	0.4355944730893121	267395.16	46	1
Atf2	Hist3h2a	0.4354650849751073	278307.54	50	1
Lef1	Ap3b1	0.4353554541168682	256477.08	42	1
Crem	Adrb2	0.4342136264644088	256270.16	42	1
Arid3a	Trmt5	0.4341222559329659	275303.09	49	1
Arid2	Rgs16	0.43409006080459533	275488.99	49	1
Ddit3	Cd96	0.4340277919243239	253070.03	41	1
Crem	Fau	0.4338960962194624	264260.46	45	1
Cic	Frmd4b	0.43355240692771685	258672.58	43	1
Batf	B3gnt2	0.43353670969301206	262043.76	43	-1
Pou6f1	Galnt3	0.4335032086502053	267540.36	46	1
Irf8	Serpinb6b	0.43328044776856217	261845.84	43	1
E2f1	Dnmt3b	0.43319715937052483	267352.24	46	1
Foxn2	Snx9	0.4329989901571558	264603.27	45	1
Bcl11b	Acsl6	0.4328154972312401	273046.17	48	1
Arid3a	Kdelc1	0.43265211923331764	270331.88	47	1
Irf1	Dusp1	0.43206667549088834	264303.13	45	1
Fosl2	Phtf2	0.43159968774310464	261574.53	44	1
Fosl2	Lclat1	0.43145677509887775	275478.33	49	1
Elf1	Ptprcap	0.4311512747606624	241758.29	37	1
Zfp35	Dusp12	0.43101557556141823	221824.36	30	1
Atf3	Ctla2b	0.4309284471053343	278762.98	50	1
Fos	Tnfsf9	0.4301791588431507	258922.46	43	1
Bbx	Mapk6	0.4300680198398325	278594.32	50	1
Creb1	Tsc22d3	0.42985306622625286	278523.72	50	1
Atf5	Anln	0.4296742139850144	270105.83	47	1
Tal2	Tnfrsf13c	0.4295045533614236	239057.45	36	1
E2f1	Adam10	0.4294460597964159	267317.89	46	1
Atf2	Acot13	0.4292058028246245	275514.99	49	1
Fosl2	Ptpre	0.4289694212148467	264569.52	44	1
Satb1	Gfi1	0.42864734297155105	253173.65	41	1
E2f1	Acy1	0.42859681393397203	267097.46	46	1
