TF	Gene	Variance_Explained	Rank	Count	Sign
Batf	Bid	0.8432133573036947	252200.91	48	-1
Arid3a	Asnsd1	0.8377428509442632	255013.77	49	1
Cic	Il1rn	0.8375193141491261	254938.04	49	1
Bcl6	Stard10	0.8367217617416962	254816.15	49	1
Batf	Spata6	0.835759190353061	257705.58	50	1
Gabpa	Ecd	0.8354794508197603	249479.17	46	1
Batf	Crem	0.8351841446452588	257868.32	50	1
E4f1	Mbtd1	0.8330251197369114	257598.98	50	1
Arid3a	Naa20	0.8323906226748007	254955.46	49	1
E2f1	Anln	0.8307671209391178	257705.52	50	1
Bcl6	Cog6	0.827645492045063	251948.12	48	1
Arid3a	Perp	0.8252828826366241	257622.76	50	1
Hif1a	Hook2	0.8250529369308555	254899.07	48	1
Batf	Ostf1	0.8248238326313426	257669.46	50	1
E2f1	Dtl	0.8244129070877239	257682.5	50	1
Batf	Emb	0.8238911338581434	249369.58	47	1
Rel	Icam1	0.8186195981137554	252049.97	48	1
Egr2	Cxcr4	0.8163869252737611	254825.74	49	1
Irf4	Cd1d1	0.8154989434351972	243629.82	45	1
Batf	Vim	0.815414325017923	254823.28	49	1
Atf2	Inpp1	0.8149111952434168	257548.64	50	1
Cdc5l	Pts	0.8146386757485993	254667	49	1
Batf	Tsc22d3	0.8146315311348136	257569.34	50	1
Batf	Aim1	0.8115216816782974	257374.56	50	1
Cdc5l	Myo6	0.8107108972985607	254666.3	49	1
Batf	Gem	0.809386018449035	257780.92	50	1
Atf6	Sult2b1	0.8083842882253252	257403.12	50	1
Arid3a	Cox17	0.8078197233489093	257584.04	50	1
Batf	Map3k1	0.8076719902948255	257580.14	50	1
Nfkb2	Nfkb2	0.8071064006634494	249406.89	46	1
Ahctf1	Cdk6	0.8053625816663756	246518.96	46	1
Arid3a	Tex15	0.8042438132315057	257483.52	50	1
Fosl1	Ubtd1	0.8035169688944233	257457.4	50	1
Batf	Polr3gl	0.8034199502802291	254598.96	49	1
Cdc5l	Akr1c13	0.8030837826867929	254607.92	49	1
Irf2	Ifih1	0.8025912694674693	240922.42	43	1
Cic	Timp1	0.7978925525614331	243528.22	45	1
Creb3l2	A430005L14Rik	0.7962012582445768	240983.95	43	1
Bcl6	Mgst3	0.7961047014842442	257386.06	50	1
Batf	Npc2	0.7955325962537597	240761.18	44	1
Ahr	Eea1	0.79317665045368	248969.88	47	1
Batf	Xrcc5	0.7925336265604175	246433.5	45	-1
Bach1	Taf7	0.7921773702669924	249262.58	46	1
Batf	Cmas	0.791616806981963	254729.81	49	1
Creb3l2	Hmgn1	0.7902780722669546	257285.02	50	1
Arid3a	Angptl4	0.7881168321284681	257443.8	50	1
Batf	Gsn	0.7878446725027056	254494.74	49	1
Klf2	Parp6	0.7877017916732043	251835.34	48	1
Arid3a	Pex19	0.7876295876953313	257335.66	50	1
Ahr	Il15ra	0.7872902951711466	251826.32	48	1
Cebpb	Narf	0.7869366607606044	251939.93	47	1
Cic	Arhgdig	0.7863885751746436	246305.19	46	1
Batf	Lrba	0.7824706786606562	257478.08	49	1
Batf	Ulk2	0.7822091967628579	257181.84	50	1
Hbp1	Spry1	0.7815658186085405	249041.93	47	1
Irf4	Epsti1	0.7804886819447313	246152.88	46	1
Cdc5l	Akr1c12	0.780202453779086	254485.78	49	1
Cux1	Cdkn2c	0.780056333870898	237904.76	43	1
Foxn2	Srpk2	0.7796804688350086	240719.39	43	1
Bcl6	Eci2	0.7788352602171948	257273.62	50	1
Batf	Cyth1	0.7784127793209212	254365.99	49	1
Batf	Extl3	0.7778158485987183	251958.09	48	-1
Cic	Aqp3	0.7773574053789778	248851.89	47	1
Hif1a	Egln1	0.7772893758186948	248849.3	47	1
E2f1	Wee1	0.7758670300567924	257361.68	50	1
Batf	Adck1	0.7722040488059139	248981.39	47	-1
E2f1	Rpa2	0.7717695306401025	257171.82	50	1
Batf	Rcan3	0.7716365756311621	254486.85	49	1
Cic	Gatm	0.7711731190367036	246132.12	46	1
Elk4	Lrrc59	0.7707574412077505	237802.83	43	1
Batf	Bcl2	0.7701993460845131	251727.71	48	1
Batf	Dnmt3a	0.7686115763357187	248841.58	47	-1
Bach1	Nr4a1	0.768465016362405	251680.81	47	1
Cebpb	Mpdu1	0.7684280951469928	251652.88	48	1
Gabpa	Gpatch4	0.7681331706359613	243485.46	44	1
Arid3a	Pim1	0.7668163192297058	237840.84	43	-1
Cic	Pcbp4	0.7666742951841522	246293.62	46	1
Batf	Edem1	0.7654469969825051	257135.64	50	1
Foxn2	Trat1	0.7647122564643151	246114.38	46	1
Foxn2	Vav3	0.764559363922554	251722.1	48	1
Egr2	Pde2a	0.7642522762789525	251670.65	47	1
Klf4	Dhrs1	0.7635219801901387	254275.26	49	1
Batf	Idh1	0.7627786029467458	251728.42	48	1
Cic	Ehd4	0.761764912239776	246108.54	46	1
Batf	Stx7	0.7612538143608338	243361.54	44	1
Klf4	Xpnpep1	0.7597850439240499	243508.47	43	1
Arid5a	Maoa	0.7595333773852296	246254.81	45	1
Gabpa	Gart	0.7591980838104986	243342.89	44	1
Cic	Kctd14	0.758486574822028	246065.95	46	1
Creb3l2	Tacc2	0.7568575853824006	237530.41	43	1
Batf	Map4k4	0.7566420564481444	254595.43	49	1
Atf3	Tle1	0.7565582273091094	254202.56	49	1
Klf4	Ndrg2	0.7554071656058235	243316.37	44	1
Bhlhe40	Foxo1	0.7549223958084171	248709.61	47	1
Batf	Pou2f2	0.7545062727327904	246414.8	43	-1
Egr2	Cmah	0.7541484457203937	246070.07	45	1
Batf	Abca1	0.7520900514933264	256982.16	50	1
Mxi1	Acy1	0.7504832290988089	248701.4	47	1
Atf3	Tnrc6a	0.749545599608464	248726.53	47	-1
Atf6	Sema7a	0.7494721532449989	234964.72	42	1
Batf	Fth1	0.7491376662601291	251477.93	48	1
Foxn2	Ctss	0.7484791002306369	257058.2	49	1
Foxo3	Ets1	0.7478461525705259	245915.55	46	1
Fosb	Pik3ca	0.7439246372774074	248769.24	46	1
Bcl6	Chst12	0.7433622259369089	248646.59	47	1
Batf	Abcg1	0.7432743738710035	246246.42	44	1
Atf2	Hbs1l	0.7425105992457867	246063.46	45	1
Creb1	Slc3a2	0.7424370256681816	245848.39	46	1
Nfkb2	Tnf	0.7419757760614563	240611.53	42	1
Atf2	Ramp3	0.7408227697273803	254487.78	48	1
Mga	Ier3	0.7402414504043867	240420.82	44	1
Klf4	Asns	0.7394265119992841	243328.97	44	1
Batf	Foxo1	0.7389380860293303	256890.26	50	1
Cebpb	Ccnd3	0.738696909673659	251567.15	48	1
Cic	Stab1	0.7384617548555232	240405.06	44	1
Bcl6	Avpi1	0.7370724945988885	254521.19	49	1
Bcl6	Vim	0.736520223535362	257183.26	50	1
Atf5	Max	0.7362949731821256	251503.79	47	-1
E2f1	Tyms	0.7362473345223335	245714.26	46	1
Irf7	Exo1	0.7361805449891315	245841.58	45	1
Batf	Ctla2b	0.7353530005138477	251547.34	48	1
E4f1	Rel	0.7343942462056222	248583.71	47	1
Ahctf1	Rpp14	0.7343728366017664	240064.24	44	1
Arid3a	Xrcc5	0.7336841771102003	251416.42	48	1
Cic	Anxa4	0.7308608424466656	240223.17	44	1
Batf	Flot2	0.730635997379851	248450.8	47	1
Bcl6	Pxn	0.729691681828661	251564.87	48	1
Bcl6	Slc39a8	0.7292394396732582	257142.14	50	1
Bach1	Znrf1	0.7291417616605229	234660.89	42	1
Batf	Tax1bp3	0.7269143146216185	254069.57	49	1
Bcl6	Lgals1	0.7263788789719153	257080.72	50	1
Batf	Rab4b	0.7259509616135738	248828.72	46	1
Bcl6	Ctnna1	0.7257980210649544	254317.98	49	1
Batf	Lrmp	0.7255795293066999	248817	46	-1
Cic	Nsf	0.7249918430228293	257077.88	50	1
Egr2	Rrad	0.72492367284963	240325.45	43	1
Bhlhe40	Skil	0.7243022038174174	256861.58	50	1
Etv6	Heatr1	0.7232402920105779	231912.39	40	1
Bcl6	Nucb2	0.720598108583226	251664.5	46	1
Batf	Chchd7	0.7202761391868426	251630.13	47	-1
Irf7	Pkp4	0.7194933671423889	246111.93	44	1
Hif1a	Sap30	0.7194370080349932	251440.15	48	1
Irf4	Sfmbt2	0.7184780973688405	256850.94	50	1
Hif1a	Ppme1	0.7179888297239355	248758.7	47	1
Arid3a	Gnptab	0.7178225892612045	251374.94	47	1
Bhlhe40	Stat5b	0.7177846993416074	254262.66	49	1
Cdc5l	Cd96	0.7163023415034588	251322.72	48	1
Creb1	Srgn	0.7159877124605007	257056.08	49	1
Bhlhe40	Siah1a	0.7146844391733584	256911.18	50	1
Batf	Klf7	0.7133612758875357	243205.86	44	1
Bhlhe40	Sesn3	0.7132849734940284	245750.35	45	1
Atf3	Klf10	0.7122994614879385	248484.44	47	1
Bach1	Pacsin1	0.7118567029753681	240040.72	44	1
Fos	Vim	0.7114083868879263	240011.08	44	1
Bcl6	Anln	0.711029830074443	254163.24	49	1
Atf3	Ctla2a	0.7099655011845626	251178.65	48	1
Ddit3	Prkca	0.7098771207936242	242991.86	45	1
Batf	Znrf1	0.7095102232302195	248806.92	45	1
Elf1	Moap1	0.7087510992172236	251286.97	47	1
Arid3a	Serpinb6b	0.7086554169613875	237245.44	43	1
Cdc5l	Mllt3	0.708503514023886	256858.54	50	1
Atf5	Padi2	0.7075458747161022	243230.78	43	1
Irf2	Nfkbie	0.7074676067066359	248237.67	47	1
Batf	Nfe2l2	0.7072342289148495	240064.45	44	1
Ahr	Slc29a3	0.706715080665763	240073	44	1
Ahr	Ccl4	0.706359870280267	242753.99	45	1
Egr1	H2afx	0.7057657665651668	240019.11	44	1
Relb	Crem	0.70468701190179	253974.74	49	1
Bcl6	Nedd4	0.7036317100652166	254068.27	49	1
Batf	Emp3	0.7034920122481335	251321.77	47	1
Batf	Nfil3	0.7028943349452667	248390.82	47	1
Gabpa	Smyd5	0.7026872200068255	251426.04	47	1
Arid3a	Psrc1	0.702514390183446	237597.6	41	1
Etv6	Mdn1	0.7025112791209226	243468.67	42	1
Arid3a	9030617O03Rik	0.7023289263251874	237559.76	42	1
Gata3	Ell2	0.7013519454056332	254149.09	49	1
Atf3	Ctla2b	0.700988495162237	253976.2	49	1
Ahr	Snx9	0.6999971452262761	245806.62	44	1
Arid3a	Ccbl2	0.6998278083437028	239976.54	44	1
Batf	Ss18	0.6990002851266429	254078.97	49	1
Batf	Rad52	0.6987875536770844	242891.17	45	1
E2f1	Haus8	0.6987078768043609	231845.4	40	1
Fosl1	Piwil2	0.6974885081504678	242780.68	45	1
Batf	Wdr81	0.6969485763032367	254156.16	49	1
Fos	Dtl	0.6968968502233244	234293.26	42	1
Fos	Rdh11	0.6958999754542136	245642.45	45	1
Bcl6	Cpox	0.6956920931800462	253954.81	49	1
Bach1	Prkd3	0.6952779439130107	231889.8	40	1
Irf2	Psme1	0.6951489531881672	248447.7	46	1
Egr2	Inpp1	0.6940207313028983	243169.63	42	1
Bach1	Ptp4a1	0.6937665750580783	254063.48	49	1
Batf	Slamf6	0.6935406513434655	243071.08	44	-1
Fosl1	Ube2v1	0.6933387744951441	251039.2	48	1
Batf	Lgmn	0.693321151989105	254039.13	48	1
Bach1	0610007P14Rik	0.6921494366328961	239949.48	44	-1
Irf2	Ms4a4c	0.690964782745933	231696.17	39	1
Bcl6	Il2rb	0.6897770192776916	253998.81	49	1
Arid3a	Gemin6	0.6893047329233275	251017.42	48	1
Fos	H2afx	0.6892404364059347	253773.51	49	1
Arid3a	Acsl6	0.6888918047950813	248318.9	47	1
Ahr	Qtrtd1	0.687634351750209	234454.44	41	1
Arid3a	Dcxr	0.6873739071071147	254080.93	48	1
Batf	Anxa2	0.6869623182358673	251267.03	48	1
Arid3a	Nln	0.6859023136035721	248609.67	45	1
Cic	Trp53i13	0.6848823287149532	240084.34	42	1
Klf4	Sars	0.6843354301832842	240125.5	43	1
Bach1	Nedd9	0.6837895722092759	254087.37	49	1
Arid2	Tpst1	0.6835609205968147	231678.53	40	1
Atf5	Rnf130	0.6832556721366497	245546.3	46	1
Tbx21	Rassf1	0.6812356190427021	234310.59	42	1
Batf	Ncoa1	0.6807319267606827	245714.4	45	1
E2f1	Larp4b	0.6793794224523292	248319.6	46	-1
Batf	Grina	0.6791732614989229	251283.84	47	1
Arid3a	Trmt5	0.6790475348030708	256594.84	50	1
Bhlhe40	Spsb1	0.6787243514283332	251090.82	48	1
Cic	Rnf19b	0.6783038378554066	239914.2	44	1
Atf6	Slc39a14	0.6776344188473076	237125.76	43	1
Cebpb	Oxct1	0.6775426031750885	245263.69	46	1
Cic	Rhoq	0.6770703614941662	242624.79	45	1
Egr2	Cox7a2l	0.6770087479137007	226251.7	37	1
Lyl1_Tal2	Tnfrsf18	0.6765363305042381	242811.86	44	1
Fosl1	Myo10	0.6760716975401935	245299.93	46	1
Bcl6	Slc9a3r1	0.6756193788427822	253678.77	49	1
Ahctf1	Tyms-ps	0.6755369076344606	242871.27	44	1
Batf	Bcl2l1	0.6754865118775554	237143.63	43	-1
Batf	Qtrtd1	0.674446300530709	240111.33	42	-1
Batf	Ctla2a	0.6740618148354233	251341.53	47	1
Bach1	Cs	0.6739391245141916	226057.96	38	-1
Atf3	Traf6	0.6733685236048297	256539.2	50	1
Irf1	Parp9	0.6722853156366588	248155.05	47	1
Batf	Riok3	0.672158522155815	251178.38	48	1
Klf4	Eif4ebp1	0.6719778783623065	245472.57	45	1
Ahr	Utp20	0.6708462013767142	228867.74	38	1
Batf	Akap12	0.6702380134906163	239775.28	44	1
Cebpb	Rtn4	0.6701852243172053	248106.32	47	1
Klf13	Rab4b	0.6696819062536911	248165.66	47	1
Irf4	Ptpre	0.6694020293536173	231405.01	40	1
Bcl6	Ethe1	0.6682074226841341	256421.4	50	1
Batf	Lpp	0.667719318470573	248295.11	46	1
Crem	Crebbp	0.6670051269829442	242922.55	43	1
Arid5a	Asns	0.6661657391728261	253655.23	49	1
Cebpb	Dcxr	0.6651646931436394	245388.2	45	1
Hif1a	Rnf113a1	0.6636660483610752	236925.46	43	1
Batf	Cnn2	0.6634603006726494	237091.58	43	1
Batf	Ypel5	0.6630320565592498	239690.87	44	1
Fos	Ctsb	0.6623476822689989	225895.42	38	1
Irf7	Kdelc1	0.6621099181779604	242471.31	45	1
Bcl6	Enah	0.661622551734084	242536.34	45	1
Klf3	Gpr146	0.661252805258206	245338.79	46	1
Batf	Utf1	0.6611814254912705	240268.02	40	-1
Bhlhe40	Ets1	0.6594953546492051	248238.38	45	1
Etv6	Rpp14	0.6592725928138198	248013.03	47	1
Batf	Ppp1cc	0.6587266961221467	237121.78	41	1
Crem	Maff	0.6582091276085853	245328.32	46	1
E2f1	Tyms-ps	0.6577974952954426	217471.99	35	1
Atf2	Igtp	0.6570435572102359	234335.4	41	1
Hif1a	Nfil3	0.6564560923483406	228807.99	39	1
Fosl1	Anxa2	0.6563522614635879	245387.15	45	1
Arid3a	Qser1	0.6557114591039042	239904.66	43	1
Nr4a1	Ubiad1	0.655414539525852	253769.49	49	1
Batf	Crip1	0.6551553476688263	237027.73	43	1
E2f1	Pmm1	0.6549483057375595	231343.48	40	1
Batf	Stat3	0.6546606888608265	248355.21	46	1
Hif1a	Slc2a1	0.6540640133686031	231688.66	39	1
Etv6	Ptprcap	0.6538172072044827	250802.41	47	1
Gabpa	Mecr	0.6532484023857619	225731.75	37	1
Etv6	Ddx51	0.6523445391379437	228944.35	37	1
Atf3	Fth1	0.6522777158440359	245380.81	44	1
Cic	Ahr	0.6516110961278754	242576.76	45	1
Batf	Fosl2	0.651582009560471	248351.35	46	1
Bcl6	Pdpn	0.6513626402827917	256426.54	50	1
Rreb1	Ikbke	0.6510457195934483	231378.29	41	1
Nfe2l2	Vps54	0.6507465553064935	225723.1	39	1
Arid3a	Igfbp7	0.648592922628551	242570.42	45	1
E2f1	Dhrs4	0.6483140235323123	248161.01	46	1
Egr2	Ptpre	0.6476437811685222	228621.16	39	1
Fosl1	Prkch	0.6475721026079946	236951.22	42	1
Bcl6	Cysltr1	0.647176202776789	245308.83	46	1
Rreb1	Dusp1	0.6469102391396275	223054.81	37	1
Foxn2	Bcl2l11	0.6461291253871896	245407.95	45	1
Bhlhe40	Casp3	0.6461099578425055	231606.56	39	-1
Bach1	Ankrd13c	0.6459880160863455	248013.1	47	1
Irf2	Papolg	0.6452082896119409	239602.95	42	1
Cic	Syt11	0.6451850349732594	239913.7	43	1
Arid3a	Pxn	0.6451470291249479	225905.17	38	-1
Bcl6	Timd2	0.6443671438663527	256689.2	49	1
Cic	Tspan6	0.6442529384300552	211697.73	34	1
Batf	B4galt1	0.6437073491241996	250871.17	47	1
Bhlhe40	Tnrc6a	0.6434744515414691	222962.46	38	1
E4f1	Egr2	0.643123952050656	234221.92	41	1
Atf3	Pmepa1	0.6420149191804696	245334	46	1
Irf7	Gbp2	0.6417669377973688	245666.42	43	1
Batf	Rabgap1l	0.6416586655588232	234183.26	41	1
Bcl6	Mta3	0.6412570936693228	253733.47	49	1
Arid3a	Acad9	0.6392543842106493	256396.12	50	1
Nr1d2	Adam19	0.6391187757490652	236833.76	42	1
Egr2	Rgs14	0.6388217472261419	242510.8	44	1
Bhlhe40	Epc1	0.6374860197300057	242495.07	45	1
Atf3	BC029722	0.6364084148531131	236968	41	1
Bcl6	Gpsm2	0.6360931605646899	256389.52	50	1
Batf	Stat5b	0.6355924882912908	231267.53	41	1
Bcl6	Slc4a8	0.635395702526573	256566.28	50	1
Ahr	Lgals7	0.6351429771759759	239720.72	44	1
Stat4	Gpr146	0.634940420628499	236682.96	43	1
Bach1	Sh3bp5	0.6347539893446896	242665.63	42	1
Ahr	Lad1	0.6347211842176563	239457.84	44	1
Irf4	Mnda	0.6344976266211092	225834.53	37	1
Batf	Itpk1	0.6342277480456177	242411.47	45	1
Bcl6	Ier3	0.6339269912791974	256397.08	49	1
Batf	Tspyl4	0.6334416570645393	250877.81	48	1
Batf	Mical1	0.6327553581652119	242785.76	43	1
Hif1a	Egln3	0.6318845452012184	253390.58	49	1
Atf5	Riok3	0.6318608694586996	245089.97	46	1
Creb3l2	Arhgap12	0.6317590689589434	226037.76	37	-1
Bach1	Atp1a1	0.6316685308763409	231289.37	40	1
Pou2f2	Cbx4	0.6309838887991079	228332.96	40	1
Lyl1_Tal2	Sptlc1	0.6309410496403275	250646.15	48	1
Hmga1_Hmga1-rs1	Basp1	0.6308784614382286	247794.01	46	1
Klf4	Anxa2	0.6301785423753014	248037.47	45	1
Batf	Fli1	0.6293391135029079	253442.45	49	1
Atf2	Reps1	0.6289554191653209	231343.78	40	1
Atf5	Bmp2k	0.6279131797750634	256075.42	50	1
Elk4	Txndc17	0.6278909574236462	217184.54	35	1
Arid3a	Cyr61	0.6278040495664003	231374.38	40	1
Atf2	Vps37b	0.6277179047995562	244955.65	46	1
Ahctf1	Arhgdig	0.6276943442797032	228837.89	37	1
Cic	Il2ra	0.6275166855223694	239613.37	44	1
E4f1	Ptprc	0.6274452607675619	245233.24	45	1
Atf2	Wdr82	0.6273726215544467	242299.88	45	1
Bcl11b	Tnfaip8	0.626212229850597	253729.36	48	1
Arid3a	Cdc23	0.6252894145889224	234132.22	40	1
Fosl1	Gap43	0.6250414827795329	247772.62	47	1
E4f1	Ankrd13c	0.6248032014822852	239311.75	44	1
Egr1	Ddit4	0.6247598610993369	251057.24	46	1
Irf7	Anapc1	0.62326759242205	237113.99	41	1
Rel	Lif	0.6231716013387159	230966.11	41	1
Myc	Pdxp	0.6230206242527369	248186.31	47	1
Egr2	Rcsd1	0.6230144482264217	234252.8	40	1
Atf3	Cxcr6	0.6226415480867987	247828.78	47	1
Batf	Bmp2k	0.6225349236855844	256271.46	50	1
Ahctf1	Mina	0.6223380182085332	228785.8	38	1
Atf5	Prpsap2	0.6222310749367874	236544.4	43	-1
Batf	Sh3gl3	0.6219955407115447	248173.24	47	-1
Atf5	Picalm	0.6218064553880099	256239.18	50	1
Nfatc1	Rcl1	0.6217511782104767	228297.5	40	1
Hbp1	Pdcd1lg2	0.6216169165907316	239701.47	43	1
Nfatc1	Ptger2	0.6214395770577082	245343.22	46	1
Klf7	Psph	0.6212132695637526	228434.84	39	1
Atf2	Cd84	0.6210105796048393	250779.8	48	1
Ahr	Tnfsf11	0.6209363405761658	242298.44	44	1
Ahr	Il3	0.6208368312991894	231124.85	40	1
Atf5	B4galt1	0.6208255931407545	239398.12	44	1
Foxn2	Sell	0.6206304245091999	247980.48	47	1
Jun	Rora	0.6203905928316413	223132.91	36	1
Nr3c1	Commd9	0.6198773581441036	239657.15	43	1
Cic	Mapk3	0.6192475604934193	237002.15	41	1
Batf	Rel	0.6192234293529512	231097.58	41	-1
Cic	Piwil2	0.6186154162121739	217099.04	36	1
Atf3	Irf4	0.6182945339339543	241988.04	45	1
Lef1	Mcoln2	0.6172022152662611	231332.58	39	1
Hes6	Grina	0.6169320641185031	225665.75	38	1
Batf	Pml	0.6168732765646631	242361.05	45	1
Cebpb	Fam3c	0.6164881970003269	236766.33	43	1
Cebpb	Dnajc12	0.6161892398469839	239664.73	44	1
Smad4	Klf10	0.6156707869721031	225739.52	39	1
Cebpb	Cdkn2d	0.614748749415328	242335.66	44	1
Bcl6	Me2	0.614655483046546	253621.45	49	1
Bcl6	Tulp3	0.6140893910296029	256192.06	50	1
Arid3b	Hist3h2a	0.6127995751686218	231125.44	39	1
Ahr	M6pr	0.6127086443757591	225352.92	39	1
Batf	S100a13	0.6125788014038589	233828.59	42	1
Irf2	Psme2	0.6124993793155226	231182.99	39	1
Gata3	Gpr65	0.6124699907581498	256101.92	50	1
E4f1	Taf7	0.6123641166879721	242251.65	45	1
Arid3a	Abcb1b	0.6122166812837443	231142.12	39	1
Stat1	Zbp1	0.6120651046021981	256475.5	50	1
Cux1	Tmem173	0.6115123477626778	231044.94	41	1
Atf5	Lmna	0.6113904496522862	253434.08	49	1
Bcl6	Gja1	0.6111850143819153	250785.25	47	1
Arid3a	Tfpi	0.6110271725072954	247614.81	47	1
Bcl6	Flna	0.6105622688612736	247885.23	47	1
Atf5	Trappc10	0.6103247248618435	236997.86	40	1
Elk4	Gart	0.6097830804657852	223054.19	36	1
Tbx21	Spn	0.6093918253336456	247905.28	46	1
Relb	H2-Ab1	0.6088587413450532	253299.32	49	1
Egr2	Ehd3	0.6082241418489197	225709.02	38	1
Arid2	Mmd	0.6081695932928262	231042.89	40	1
Egr2	Fau	0.6081594509860513	250674.35	47	1
Arid2	Stk39	0.6074081299730988	234051.61	41	1
Irf7	Anln	0.6072264542986416	228442.7	39	1
Smad4	Notch1	0.6068086310504452	237034.57	41	1
Atf5	Cdk16	0.6061013956483001	253062.88	49	1
Arid3a	Gne	0.6056548862457465	219911.1	36	1
Cebpb	Clybl	0.6054190822471829	242213.47	44	1
Batf	Kif3a	0.6053972290787375	242379.72	44	1
Fosl1	Cndp2	0.6052942585905132	250242.07	48	1
Bcl6	Wwp1	0.6041361684531625	236754.96	41	1
Lyl1_Tal2	Adarb1	0.6030764278794257	247658.98	46	1
Bcl6	Tmem176b	0.6029450895150092	256107.28	50	1
Egr2	Smarca2	0.6028524642403359	239434.74	43	1
Foxk2_Foxp1...	Tmem71	0.6027832198406967	208835.09	32	1
Elf1	Ppp1cc	0.6027781948468369	236514.54	42	1
Patz1	Tcf25	0.6018870419571176	239524.99	44	1
Gabpa	Zfp568	0.6016583824224577	225771.04	36	1
Arid3a	Atf6	0.6015677169488868	239452.63	42	1
Sp3	Cln6	0.6013454441338905	244808.6	46	1
Batf	Hexb	0.6010380312216069	236827.78	42	1
Batf	Ripk1	0.6001490547402901	231213.99	39	1
Ets1	Rexo4	0.5999753460798078	239639.97	43	1
Atf5	Rab20	0.5995172614486924	255991.1	50	1
Nr3c1	Gemin6	0.5991788156987926	219728.07	37	1
Hif1a	Pfkp	0.5982359168805693	225592.65	37	1
Arid3a	Dclre1a	0.5976916201056408	231231.72	40	1
Hif1a	Jmjd6	0.5973057061992337	253339.33	48	1
Atf6	Fbxo18	0.5972983337690074	231211.56	40	-1
Bcl6	Capg	0.5971522746447155	247807.4	46	1
Klf4	Higd1a	0.5965486972524707	236538.98	42	1
Rela	Ccng2	0.596170567712369	219882.38	36	1
Batf	Cd28	0.5961203704815188	242127.27	44	1
Foxn2	Stat4	0.5953358408907863	244969.21	46	1
Batf	Ppp3cc	0.5945194534521728	242421	45	1
Ahr	Jak2	0.5931605457766722	228234.47	39	1
Klf4	Ralb	0.5926463034916418	231232.67	38	1
Mafg	Serpinb9	0.592172488329251	233683.33	41	1
Klf13	Acvr1b	0.5917794718959978	242239.4	44	1
Elk3	Athl1	0.5916052153733372	230927.86	40	1
Fos	Rpa2	0.591592161607332	236582.77	43	1
Arid3a	Phlda3	0.5911951550957517	245187.87	45	1
Cdc5l	Ankmy2	0.5911595900128619	250321.52	48	1
Stat3	Tnip2	0.5907922455492621	228170.09	40	1
Batf	Tnfrsf21	0.5907058186948692	236658.06	41	-1
Batf	Tm9sf4	0.5905917656751506	228218.08	39	-1
Rel	Runx2	0.5905708827952807	225543.98	39	1
E2f1	Rfwd3	0.5903593684761962	205863.73	31	1
