TF	Gene	Variance_Explained	Rank	Count	Sign
Egr2	Nr4a1	0.6173800168950704	287188	10	1
Stat3	Rorc	0.6169020579900856	286942.9	10	1
Bhlhe40	Cnnm3	0.6148522298899517	286919.9	10	1
Nr1d2	Adam19	0.6144112504131076	286938.8	10	1
Batf	Qtrtd1	0.6140767092662214	286817.8	10	-1
Egr1	Tyms	0.6140698666015946	272628.4	9	1
Egr1	Nudt8	0.6119811027121724	287049.4	10	1
Ddit3	Endod1	0.611174413652272	287180	10	1
Egr1	Kdelc1	0.6081921478579748	286902.4	10	1
Bhlhe40	Foxo1	0.6073033033094976	286796.4	10	1
Bhlhe40	Pbx2	0.6067290748551606	286955.6	10	1
Hif1a	H2-Ab1	0.6066238682176824	286359.9	10	1
E2f1	Tyms	0.6063942116008189	287182.8	10	1
Foxo1	Utrn	0.6062497131532776	286788.8	10	1
Egr2	Arrb1	0.6052406257431691	287112.7	10	1
Rreb1	Trim26	0.6048378540738942	287182.9	10	1
Atf6	R3hdm1	0.6025147934136931	286872.8	10	1
Stat1	Parp9	0.601703429395896	287162.6	10	1
Bhlhe40	Traf3	0.6012985317364195	286068.4	10	1
Mef2d	Ifi203	0.6011565663074661	287080	10	1
Foxn2	Dpp4	0.6011046103462139	286704.5	10	1
Foxo1	Ccng2	0.6002121396584627	286920.5	10	1
Stat3	Cpd	0.5997921562773963	272288.15	9	1
Batf	Spry1	0.5994935932771398	286942.2	10	-1
Egr1	Ick	0.597162475488672	287118.7	10	1
Hif3a	Sdcbp2	0.5970008715107747	287104.9	10	1
Cux1	Stk39	0.5944382861104864	286646	10	1
Egr1	Tnfsf9	0.5938404898370655	287033	10	1
Batf	Arhgap12	0.5906586406103941	286796.9	10	1
Creb1	Tnfrsf18	0.5897649978695376	286791.6	10	1
Arid2	Tnfrsf13c	0.5897630621844498	286925.6	10	1
Nr3c1	Smg5	0.589520393935819	286461.6	10	1
Cic	Ptprj	0.5890899164367435	286765.4	10	1
Irf4	Ms4a4b	0.588195207019363	257778.85	8	1
Arid2	Eea1	0.5881202116365243	287067.6	10	1
Bhlhe40	Son	0.5871082283426291	272285.55	9	1
Bhlhe40	Ets1	0.5867471338486269	286759.8	10	1
Mxi1	Pmm1	0.5859371942269412	287023.8	10	1
Foxn2	Sh3kbp1	0.5849459890365487	286929.5	10	1
Maff	Eif4ebp1	0.5841818241903713	272378.2	9	1
Egr1	Cyr61	0.584048273088762	287019	10	1
Mxi1	Rorc	0.5825972962628958	286840.8	10	1
Ddit3	Nrp1	0.5825917532578868	286818.3	10	1
Elf1	Kctd12	0.5819682366641029	286966.8	10	1
Bhlhe40	Impdh1	0.5818440594087345	286690.3	10	1
Nfic	Klf13	0.5805738433941532	286834.9	10	1
Foxn2	Sepp1	0.5792659941415358	286692.1	10	1
Hif1a	Ier3	0.5790007008233791	287023.9	10	1
Arid5a	Anxa2	0.5777383057754915	286978.6	10	1
Foxn2	Cbx4	0.5768913277479191	286887.1	10	1
Irf4	Glipr1	0.5768619265367552	286715	10	1
Zfp35	Dhrs4	0.5762233172123102	272426.4	9	1
Egr1	Serpine2	0.5758870415301169	286342.7	10	1
Elf1	Bcl2l11	0.5755627331814642	286847.7	10	1
Klf4	Eif4ebp1	0.5748143430547042	286649.4	10	1
Atf2	Spata6	0.5740750444976858	286858.9	10	1
Bbx	Cyfip2	0.572874937637047	272379.45	9	1
Fosl2	Nrp1	0.5726735949756281	286593.6	10	1
Arid3a	Zfp426	0.5717817318056466	286577.3	10	1
E2f1	Cpd	0.5706059486986133	286400.2	10	1
Foxn2	Clybl	0.5700150089243486	286818.1	10	1
Elf1	Sytl2	0.5694633412493945	286782.5	10	1
Egr1	Lgals1	0.5688119713386405	286700.6	10	1
Cdc5l	Lpin2	0.5683902108762324	286624.6	10	1
Klf10_Klf11	Smg5	0.5682838913048671	286903.9	10	1
Klf4	Creb3l2	0.5681923446840584	257651.5	8	1
Srebf2	Chd7	0.5680282989153327	286982.1	10	1
Cux1	Stat4	0.567149147470696	286852.5	10	1
Klf7	Surf4	0.5670309776049026	286910.1	10	1
Bhlhe40	Me2	0.5653275931001288	286888.5	10	1
Cux1	Gyk	0.565207836020237	286848	10	1
Hif1a	1190002N15Rik	0.5623517883924019	286915.2	10	1
Ddit3	Ifi203	0.5617434080404486	286793.1	10	1
Egr1	Gtse1	0.5613474498256894	286434.3	10	1
Bhlhe40	Ncoa1	0.5612541756135703	271844.65	9	1
E2f1	Dnmt3b	0.5611686390288033	286276.9	10	1
E2f1	Rfwd3	0.5609857901907689	286050.5	10	1
Nfkb1	Bcl3	0.5608515671248934	286884.9	10	1
Satb1	Gfi1	0.560592817956541	286643.6	10	1
Klf4	Rassf1	0.5598177172546469	285911.4	10	1
Fli1	0610012G03Rik	0.5596221466777894	286620.4	10	1
Stat2	Gbp4	0.5591212627121478	272328.4	9	1
Patz1	Dusp6	0.5586469233483282	286601.5	10	1
Atf6	Fbxo18	0.5574310300716532	286753.6	10	-1
Creb1	Ets2	0.5571240477042263	286488.5	10	1
Foxn2	Srpk2	0.5566967938150856	286541.6	10	1
Hif1a	Pafah1b3	0.5562363026173527	286754.8	10	1
Rorc	Il17a	0.5558937990323163	286821.4	10	1
Arid3b	Hist1h1c	0.5551336809305594	286658	10	1
Batf	Adck1	0.5538450505666433	286635.4	10	-1
Zfp281	Nrip1	0.5537760950392163	272348.05	9	1
Zfp281	Acin1	0.5537170514232201	271720.85	9	1
Foxn2	N4bp2l1	0.5536673697503621	286242.2	10	1
Stat1	Igtp	0.5527644819830303	272107.9	9	1
Creb3l2	Mina	0.5523674576219266	286454.1	10	1
E4f1	Nfkb1	0.5518634895022828	286553.2	10	1
Creb1	Tsc22d3	0.5514381062925582	286428.2	10	1
Arid3a	Ripk3	0.5504934944862786	286624.6	10	-1
Gabpa	Utp20	0.5501645043940343	285582.6	10	1
E2f1	Dtl	0.5492860636968161	286484.7	10	1
Foxn2	Bcl2l11	0.5492044963409816	286703	10	1
Batf	Gnb5	0.5484313726718291	271829	9	1
Srf	Lime1	0.5473967930198758	286745.5	10	1
Atf2	Fas	0.5473867487531047	286623.5	10	1
Mafg	Fyn	0.5470566374464992	286512.8	10	1
Elf1	Rbmx	0.5464148505131038	286028	10	1
Erf	Zfp36l1	0.5463247949700694	272150.3	9	1
Mxi1	Itga3	0.5451264325486012	286564.9	10	1
Fli1	Lpxn	0.5445868588533193	286395.9	10	1
Fos	Vim	0.5444638801967568	285581.6	10	1
Fli1	Crip1	0.5444167062367319	286475.8	10	1
Ikzf4	Tprkb	0.5442371890625852	286644.5	10	1
Batf	Foxp1	0.5441864201009974	257582.85	8	-1
Egr1	Pxmp2	0.5440232605504105	286130.4	10	1
Egr1	Ddit4	0.5437018026603562	286729.2	10	1
Irf4	Max	0.5433931557644619	272183.95	9	1
Atf5	Cyfip2	0.5428193760186503	286822.9	10	1
Srebf2	Mapk11	0.5421077451353783	286767.2	10	1
Stat3	Bcl3	0.5420555273188267	286620.1	10	1
Arid2	Eif4ebp1	0.5417064436807187	286664.4	10	1
Arid5a	Naa20	0.5397535570769474	286442.1	10	1
Bhlhe40	Klf13	0.5393785999586698	286507.5	10	1
Atf2	Vgll4	0.5385694356034212	286764	10	1
Elf1	Fyco1	0.5378348270248522	286323.9	10	1
Arid2	Stk39	0.5370572458714309	286546.4	10	1
Tef	Galnt3	0.5369992751881609	286285.6	10	1
Foxn2	Pts	0.5367924597858182	257695.45	8	1
Atf3	Tnrc6a	0.536724698826695	286522.5	10	1
Cic	Fes	0.5366233086494435	286549.4	10	1
Bhlhe40	Osbpl2	0.5361248342942341	286611.6	10	1
Maff	Gja1	0.5361012503640799	286677.3	10	1
Atf6	Ptprf	0.5360935657394983	286232.9	10	1
Bcl6	Lrba	0.5360337717574811	286512.4	10	1
Klf4	Ccng2	0.5359071056882244	257559.55	8	1
Hif1a	Egln3	0.5355535806636513	286686	10	1
Fosl1	Anxa2	0.5344916477239423	286551	10	1
Mga	Tgm2	0.5342067974342556	286582.5	10	1
Nfat5	Spn	0.533946169347643	286723.2	10	1
Bhlhe40	Smg5	0.5334402259212379	285767.2	10	1
Ahctf1	Dhcr7	0.5323534973268556	286433.4	10	1
Egr2	Arhgap17	0.5321816283043275	286091.6	10	1
Bhlhe40	Usp22	0.53171218722992	257591.3	8	1
Bhlhe40	Rap1gds1	0.5316410747304685	286122.7	10	1
Klf4	Dhrs1	0.5315643615557786	285300	10	1
Bcl6	Osbpl2	0.5314265412488484	286295.7	10	1
Zfp277	Exosc8	0.5311050072508913	257634.35	8	1
Arid5a	Pmm1	0.530342133818895	286560.6	10	1
Cux1	Myo18a	0.5301072797110258	286585.3	10	1
Fosl1	Grn	0.5300548845581016	286129.9	10	1
Klf7	Ascc1	0.5292071035986612	286514.3	10	1
Cux1	Tal2	0.5285131195967894	286479.2	10	1
Cdc5l	Taf7	0.5279655872966764	286631.5	10	1
Egr1	Pnkd	0.5278423754855339	286674.5	10	1
Bhlhe40	Itgb7	0.5277621604262186	272065.6	9	1
E2f1	Smpd4	0.527406423083676	285964.4	10	1
Nr3c1	Commd9	0.525697522407035	286358	10	1
Ikzf4	Abcb1b	0.5255095039243185	242855.8	7	1
Arid5a	Maoa	0.5246368121436341	286328.2	10	1
Egr3	Tbxa2r	0.5240974764143669	257144.45	8	1
Lef1	Zfp445	0.5240721361203887	286175.4	10	1
Batf	Bmp2k	0.5233923042023887	286606.3	10	1
Arid5a	Rpp14	0.5218236110581131	285739.5	10	1
Elf1	Commd9	0.5216412245390297	286603.3	10	1
Mxi1	Galk1	0.5210353781872967	286410.3	10	1
Hif1a	Piga	0.5208757560370334	286592.1	10	1
Mxi1	Hk2	0.5205882424816528	271718	9	1
Nr3c1	Tlcd1	0.520372350273554	285885.7	10	1
Bhlhe40	Tex2	0.5202280235642652	286455.5	10	1
Batf	Riok3	0.5201832176931134	286196.3	10	1
Irf9	Igtp	0.5199734155855894	286063.9	10	1
Gabpa	Zfp568	0.51989737829992	257492.6	8	1
Batf	Pou2f2	0.519353077523465	286186.9	10	-1
Sp3	Anxa11	0.5191326690678518	257508.45	8	1
Klf4	Rras	0.5188376502655968	286024.7	10	1
Bhlhe40	Map4k4	0.5188135978052311	286000.1	10	1
Maff	Polr3gl	0.5181024880918822	271998.6	9	1
Klf4	Eci2	0.5173712786909761	285818.7	10	1
Ikzf4	Eea1	0.5173320443015668	257482.1	8	1
E2f1	Rxra	0.5164778420257494	286381	10	1
Drap1	Sepw1	0.5157287335077411	257526.55	8	1
Cic	Capg	0.5152906542205481	286099.7	10	1
Irf4	Pdcd1lg2	0.515253262671409	286050.8	10	1
Creb3l2	Tmed3	0.5148273947895602	286434.4	10	1
Irf4	Cox17	0.5145757048552954	242768.75	7	1
Jun	Mdn1	0.5142454838111468	286228.9	10	1
Klf6	Tubb2b	0.514021888976812	286457.2	10	1
Cux1	Oxct1	0.5138056109280004	285908.3	10	1
Klf6	Clic4	0.5135043618611806	271921.5	9	1
Egr1	Cd81	0.5128728998273216	286213.9	10	1
Jun	Pqlc1	0.5125363777496925	272056.4	9	1
Hif3a	Ptpn2	0.5122327590690798	286379.8	10	1
Batf	Eci2	0.5120233768681464	257382.55	8	1
Myc	Nefh	0.5119996704690998	286188.9	10	1
Irf4	Fam3c	0.5113176084170823	285997.4	10	1
Irf4	Serpinb9	0.5111900252444432	272048.85	9	1
Bhlhe40	Acvr1b	0.5110331997292825	285911.8	10	1
Klf4	Mapk3	0.5107866136185597	286272	10	1
Stat1	Gbp2	0.5102857631367468	286122.4	10	1
Atf6	Bcl3	0.510258062285555	272013.95	9	1
Stat3	Chm	0.5102431856810865	271817.65	9	1
Bhlhe40	Tab2	0.5098329644847346	286452.6	10	1
Fli1	BC021614	0.5097960379188866	285771.1	10	1
Batf	Klf7	0.5097610276733467	286052.6	10	1
Creb1	Rel	0.5086133846332122	286287.3	10	1
Stat1	Zbp1	0.5084721826529154	285969.7	10	1
Atf2	Inpp1	0.5073577313635097	286231.6	10	1
Ets2	Tbc1d14	0.5069491857027455	257349.6	8	1
Arid2	R3hdm1	0.5067885899187059	257395.5	8	1
Cebpb	Narf	0.505697471150543	286026.3	10	1
Batf	Nfkb1	0.5050310165162568	285599.7	10	-1
Hif1a	Ndrg2	0.50500936680242	285725.8	10	1
Irf8	Ifit1	0.5043603020601	285918.2	10	1
Bhlhe40	Atp1a1	0.5040725512270232	285870.7	10	1
Cic	Ctla2b	0.5035414861285774	286024.9	10	1
Elf1	Asf1a	0.5031622580523698	285440.5	10	1
Fli1	Zfp36	0.5025115261577919	286218.5	10	1
Egr1	Ier3	0.5018860996753918	286036.3	10	1
Atf5	Pde7a	0.5014867509058978	286157.9	10	1
Klf7	Npc2	0.5006010693198302	271951.25	9	1
Egr1	Zdhhc2	0.5002665774444388	286078.6	10	1
Foxo3	Vwa5a	0.49964180089663673	271846.2	9	1
Egr1	Cd83	0.4996078570442348	286096.1	10	1
Stat1	Stat2	0.4989472487373007	285724.5	10	1
Egr1	Dyx1c1	0.49821486518756153	286043.8	10	1
Hif1a	Rassf1	0.49806589784433897	286201.4	10	1
Bhlhe40	Skil	0.49744773846818874	286115.7	10	1
Egr1	Psrc1	0.49714179769384914	286164.6	10	1
Creb1	Nr4a3	0.4970933464659472	286107.2	10	1
Ddit3	1110057K04Rik	0.49701317220871993	286108.3	10	1
Bcl11b	Trat1	0.496610985452833	286324.5	10	1
Batf	Cmas	0.4964858842029763	284456.5	10	1
Hif1a	Sav1	0.49602734162814344	286226.5	10	1
Elf1	Ppcdc	0.49515532599803846	271212.35	9	1
Arid2	Itgb3bp	0.4950947930435702	286140.3	10	1
Cic	Il9	0.49470324618818545	285478.6	10	1
Klf4	Pck2	0.4942211515318071	286025.1	10	1
Nr4a3	Pdcd1	0.49416672687146407	285968.8	10	1
Batf	Anxa4	0.49413282333070113	285747.3	10	1
Klf4	Pycr1	0.49411491144800584	285955.7	10	1
Cic	Nek6	0.49382910303124355	271778.75	9	1
Nr4a1	Ubiad1	0.4937896050268879	286073.7	10	1
Bbx	Inhba	0.4936132304200152	286283.7	10	1
Fosl1	Rap1gds1	0.49343859294795367	242717.25	7	1
Klf10	Tgfbr1	0.4930810105679231	271555.2	9	1
Bbx	Tiparp	0.4930120126921433	285998.7	10	1
Arid5a	Eci2	0.49301086443722875	271792.2	9	1
Arid5a	Hist3h2a	0.4926934550214616	285586.5	10	1
Irf4	Itgb3bp	0.4925909977427301	285787.1	10	1
Mxi1	Il12rb1	0.49220247420845914	286125.7	10	1
Fli1	Nudt8	0.49177747943545186	286144	10	1
Cebpb	Marcks	0.4915355385280192	286309.6	10	1
Dmtf1	Fyco1	0.4915274337198765	242664.9	7	1
Rel	Tspan3	0.49116006506858156	286158.5	10	1
Arid2	A430005L14Rik	0.4907105930203436	286048.9	10	1
Srebf1	Kif3a	0.49045592771441615	271857.05	9	1
Rreb1	Ppp1r10	0.4896332931829358	285889.9	10	1
Arid5a	Hist1h1c	0.48930169022859077	285867.4	10	1
Dbp	Fap	0.48923574096843925	286091	10	1
Klf7	Psph	0.48886205927315113	285939.2	10	1
Fosl1	Rnh1	0.4887327583399944	285394.2	10	1
Jun	Nedd9	0.4884600883405697	286187.7	10	1
Zfp277	Dyx1c1	0.487731841032159	286257.6	10	1
Egr3	Gpr83	0.4875302955668239	242766.15	7	1
Bcl11b	Cd96	0.487321049056605	286031.5	10	1
Fosl1	Marveld1	0.4861595700442464	286057.9	10	1
Foxn2	Ppp3ca	0.48605698226676636	271730.95	9	1
Dbp	Tnfrsf13c	0.48604623960382165	271418.5	9	1
Cdc5l	Ppic	0.4850184853318642	286061.7	10	1
Fosl2	Ppp3ca	0.4844260522239824	271753.5	9	1
Bhlhe40	Sh2b1	0.4816174761092107	271708.05	9	1
Egr1	Lgals3	0.4809874220121123	285892.7	10	1
Klf3	Gpr146	0.48082917951160303	285969.8	10	1
Clock	Abcd3	0.4806248405516372	285943.1	10	1
Gabpa	Gart	0.4803314605068397	271111.7	9	1
Batf	Anxa2	0.48019696592572264	271659.85	9	1
Patz1	Rcan3	0.4801010382988512	271704.9	9	1
Egr2	Nr4a3	0.47992350467597766	286062.7	10	1
Bcl11b	Zfpm1	0.4796100669921139	285745.7	10	1
Klf4	Cebpg	0.47916506462359437	285959	10	1
Crem	Ptbp2	0.47904074382912876	285854.4	10	1
Ahctf1	Adam10	0.4787695890158254	285988.3	10	1
Klf7	Pmm1	0.4786562125282643	285860.9	10	1
E2f1	Ahr	0.4785884085246302	271270.1	9	1
Egr1	Zfp239	0.4783414002744927	271445.65	9	1
Bcl11b	Klf3	0.47804125831535693	286106.8	10	1
Hif1a	Acp5	0.47775153027704514	286034.4	10	1
Bhlhe40	Mapk14	0.47773976341443064	271415.7	9	1
Rel	Cd70	0.4775700153461683	286149.5	10	1
Klf7	Qars	0.47746231877266376	242699.85	7	1
Klf10_Klf11	Wrnip1	0.4766126443348959	285784.7	10	1
Stat4	Ecm1	0.47656347410681066	285719.4	10	1
Cic	1600014C10Rik	0.47603277305881725	271658.35	9	1
Elf1	Zfp445	0.47597064180839743	284917.3	10	1
Rxrb	Gzmb	0.47478143203091683	271750.95	9	1
Foxn2	Gtf2i	0.4746254057593925	271715.55	9	1
Rela	Sepw1	0.47394593271425506	285424.7	10	1
Foxn2	Kctd12	0.47370288396020044	285513.1	10	1
Stat5b	Satb1	0.47325460771930106	257165.85	8	1
Fosl1	Bmpr1a	0.4731240203535063	285714.7	10	1
Mef2d	BC094916	0.4729414770366266	285922.6	10	1
E2f1	Ctnna1	0.4724551065064727	285272.9	10	1
Egr1	Exo1	0.4724473126310175	256982.85	8	1
Fosl2	Igf2r	0.47212964263767265	285829.4	10	1
Zfp277	Asnsd1	0.47190354178261507	286083.8	10	1
Fli1	Fli1	0.4711194346617479	285383.9	10	1
Cic	Plod3	0.4710974171557166	285720.7	10	1
Cux1	Dhcr7	0.4710218959106623	285260.5	10	1
E2f1	Ifit2	0.4708014057238163	285846.4	10	1
Arid2	Pde6d	0.47050468705015486	257343.65	8	1
Ets2	F2rl1	0.47048603956802626	285794.3	10	1
Batf	Fez2	0.4704041709201183	285531.3	10	1
Hif1a	Ccng2	0.4700979914763602	285928.3	10	1
Ahr	Ptpn2	0.46990909137615056	286057	10	1
Foxn2	Parp8	0.4697313384874848	271481.15	9	1
Klf3	Timd2	0.4695085211382025	285869.8	10	1
Zfp202	Vamp4	0.46904577360994626	285782.5	10	1
Zfp35	Mgat4b	0.46873874559874446	285160.2	10	1
Creb3l2	Rgs16	0.4685040283171206	285618.2	10	1
Hif1a	Fam114a2	0.46844293376569557	285919.4	10	1
E2f1	Brd3	0.4681303769921167	285917.1	10	1
Zfp281	Wdr81	0.46770736620939113	257364.95	8	1
Etv6	Psme2	0.46716977245997215	242579.95	7	1
Bhlhe40	St3gal1	0.4670728259477787	284794.2	10	-1
Fli1	Sra1	0.4667553803469967	285682.2	10	1
Bcl6	Hk1	0.4666871201592778	285602.9	10	1
Cic	Frmd4b	0.46633617217447726	285133.6	10	1
Batf	Ahnak	0.46623349419432836	285472.6	10	1
Arid3b	Fbxo18	0.46617969914312213	285753.4	10	1
Nfic	Cmah	0.4655632165776849	285556.6	10	1
Fosl2	Cxcr6	0.4654574227348786	285931.8	10	1
Crem	Maff	0.4653691067132753	284918.2	10	1
Batf	Bmpr1a	0.4651802358570685	285116.8	10	1
Stat4	Pla2g12a	0.46508467908009055	285401.6	10	1
Batf	Chm	0.46458454600592625	285843.8	10	1
Bhlhe40	Ripk1	0.46405354147221145	256802.3	8	1
Irf8	Rtp4	0.4637270173973553	285027.1	10	1
Klf7	Hmgcl	0.46351028522928905	285001.5	10	1
Stat3	Il21	0.46334013587413586	285822	10	1
Cux1	Rab21	0.46267584470775924	285995.1	10	1
E2f1	Acin1	0.4622667290326062	270844.5	9	1
Creb1	Hmgn1	0.4620144088098912	285307.2	10	1
Fli1	Gltscr2	0.46182380019494945	271598.25	9	1
Irf4	Ms4a4c	0.4617898342862616	227952.3	6	1
Nfkb2	Il2ra	0.4615356058333459	270288.5	9	1
Rxrb	Gnptab	0.46105940904136195	285684.7	10	1
Bcl6	Ankzf1	0.4606836306197242	285137	10	1
Egr1	Tpm1	0.46021869758288964	285693	10	1
Irf4	Bzw2	0.4601955579153191	271532.45	9	1
Tcf3	N4bp2l1	0.45978454809083724	242693.65	7	1
Irf8	Tapbp	0.45947211887645406	271309.3	9	1
Bcl11b	Sh2d3c	0.45936584819012705	285994.9	10	1
E2f1	Notch1	0.45930860404422535	285429	10	1
Cic	Acsbg1	0.45902802044369395	271524.75	9	1
Irf9	Stat2	0.4586037503077759	257016.1	8	1
Atf3	Fbxo11	0.4580439478376427	285546	10	1
Foxo3	Sertad3	0.4574326661847066	256941.65	8	1
Fli1	Sash3	0.4570133916853524	285508	10	1
Zbtb17	Wrnip1	0.4567619294036234	271665.95	9	1
Stat3	Skap2	0.4566124750781192	257064.05	8	1
Irf4	Pgrmc1	0.455610706648746	271403.75	9	1
Atf6	Inpp5a	0.45515921316448804	285638.5	10	1
Arid2	Il2ra	0.45490356447903446	285721.8	10	1
Elf1	Parp8	0.4547952349091181	256950.55	8	1
Bcl6	Syne1	0.454643651383452	285846.5	10	1
Egr1	Decr1	0.4545468821183237	271586.15	9	1
Klf13	Pcmt1	0.4541871322065372	271111.25	9	1
Elf1	Tnfsf11	0.4539401486647184	271126.3	9	1
Klf7	Sqstm1	0.4537378371659031	256980.95	8	1
Irf8	Rsad2	0.45331695781935444	285059.5	10	1
Foxk2_Foxp1...	Acp5	0.45302696028509126	285608.2	10	1
Batf	Skap2	0.4530259045387036	271196.1	9	1
Stat3	Etv6	0.45265886287529356	285400.9	10	1
Bcl6	Wwp1	0.45265226356677546	285669.2	10	1
Arid2	Anxa4	0.4526423954545498	271424.25	9	1
Hif1a	Sertad1	0.45244632613471375	285870.3	10	1
Nr3c1	Rexo4	0.45198865467675964	271158.1	9	1
E2f1	Ptprs	0.4518097396330827	284907.2	10	1
Cebpb	Ppcdc	0.4512401795572017	285588.4	10	1
Cux1	Lrmp	0.4511624831522355	285888.6	10	1
Fosl1	Pgs1	0.4508785447395196	285041	10	1
Creb3l2	Tacc2	0.4503016433070675	271559.15	9	1
Rreb1	Epc1	0.4500980689668136	285342.3	10	1
E4f1	Taf7	0.4499893458864384	285656.5	10	1
Cic	Aqp3	0.44972645330436817	271154.65	9	1
Srf	Sertad1	0.4491730468804921	285666.9	10	1
Batf	Stat5b	0.4491348050926375	285629.1	10	1
Arid2	Mmachc	0.44871722993864627	285572.1	10	1
